Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,14.518422420553394
202.39464882943145,15.572665872821945
202.78929765886286,16.655421100197668
203.18394648829428,17.763686363535435
203.57859531772579,18.89414376187559
203.9732441471572,20.043166464499432
204.36789297658862,21.206828804461093
204.76254180602007,22.38091924687702
205.1571906354515,23.560956213521223
205.55183946488293,24.74220671259571
205.9464882943144,25.91970768933507
206.34113712374582,27.08828997978121
206.73578595317724,28.242604717084877
207.1304347826087,29.377152007495464
207.52508361204013,30.486311662277824
207.91973244147158,31.564375742582072
208.314381270903,32.60558264727347
208.70903010033447,33.60415244933111
209.1036789297659,34.554323165092285
209.4983277591973,35.4503876227391
209.89297658862876,36.28673058238251
210.2876254180602,37.05786575021575
210.68227424749162,37.75847232377611
211.0769230769231,38.38343070460411
211.47157190635454,38.92785701869458
211.86622073578596,39.38713609421424
212.26086956521738,39.75695256004174
212.65551839464882,40.03331974775464
213.05016722408027,40.21260610361514
213.4448160535117,40.29155884570604
213.83946488294316,40.2673246343682
214.2341137123746,40.13746706111562
214.62876254180603,39.89998080182528
215.02341137123744,39.553302323674195
215.4180602006689,39.09631708143008
215.81270903010034,38.528363186613454
216.20735785953178,37.84923158199547
216.60200668896323,37.059162803082174
216.99665551839465,36.15884045681575
217.3913043478261,35.149381594832555
217.7859531772575,34.03232420335413
218.18060200668896,32.80961207327885
218.5752508361204,31.483577351400697
218.96989966555185,30.056921106090627
219.3645484949833,28.532692267439373
219.7591973244147,26.91426532209648
220.15384615384613,25.20531715622239
220.54849498327758,23.40980344561899
220.94314381270902,21.531934989852736
221.33779264214047,19.57615437681782
221.73244147157192,17.54711334565476
222.12709030100336,15.449651189351302
222.52173913043478,13.288774504018662
222.9163879598662,11.069638550212101
223.31103678929765,8.797530443428306
223.7056856187291,6.4778543368883055
224.10033444816054,4.11611870090173
224.49498327759198,1.7179257406675288
224.88963210702343,-0.7110370704276818
225.28428093645485,-3.1650034306899983
225.67892976588627,-5.638132777070404
226.0735785953177,-8.124513196236075
226.46822742474916,-10.61816295635411
226.8628762541806,-13.113030990586653
227.25752508361205,-15.602996711091045
227.6521739130435,-18.08186957209855
228.04682274247492,-20.5433888311888
228.44147157190633,-22.981223978064424
228.8361204013378,-25.388976309095252
229.23076923076923,-27.76018212297727
229.62541806020067,-30.088317997641386
230.02006688963212,-32.366808580909684
230.41471571906354,-34.58903728751908
230.80936454849495,-36.74836024344406
231.2040133779264,-38.83812375572823
231.59866220735788,-40.85168551331357
231.9933110367893,-42.78243964295067
