Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,-4.913905435201408
202.39464882943145,-4.868809971423557
202.78929765886286,-4.802761725207206
203.1839464882943,-4.714618058504317
203.57859531772576,-4.603295559251506
203.9732441471572,-4.4677820461908855
204.36789297658862,-4.307148669958137
204.76254180602007,-4.120561990489939
205.1571906354515,-3.907295904848123
205.55183946488296,-3.666743294985487
205.94648829431438,-3.3984272619133034
206.34113712374582,-3.102011811267376
206.73578595317727,-2.7773118554880316
207.1304347826087,-2.4243023997775066
207.52508361204013,-2.043126782706121
207.91973244147158,-1.6341038478021164
208.31438127090303,-1.1977339296545813
208.70903010033447,-0.7347035469319402
209.10367892976586,-0.24588870519159234
209.4983277591973,0.26764327567275437
209.89297658862876,0.8046334811512309
210.2876254180602,1.3636327262352899
210.68227424749165,1.9430045255135224
211.0769230769231,2.5409297342887767
211.47157190635454,3.1554128685191953
211.86622073578593,3.784290093642746
212.26086956521738,4.425238854309128
212.65551839464882,5.075789098923591
213.05016722408027,5.733336034925287
213.44481605351172,6.395154333084972
213.83946488294316,7.058413682032862
214.23411371237458,7.720195577921559
214.62876254180603,8.377511218794579
215.02341137123744,9.027320359060205
215.4180602006689,9.666550966647794
215.81270903010034,10.292119514119914
216.20735785953178,10.900951725389982
216.6020066889632,11.490003591889959
216.99665551839465,12.056282466179358
217.3913043478261,12.596868037189164
217.78595317725754,13.108932989647903
218.18060200668896,13.589763150800884
218.5752508361204,14.036776930365605
218.96989966555185,14.447543864773495
219.36454849498327,14.81980208413643
219.7591973244147,15.151474530003643
220.15384615384616,15.440683763783088
220.5484949832776,15.685765219597974
220.94314381270905,15.885278771204916
221.33779264214047,16.038018500267246
221.73244147157192,16.143020572563888
222.12709030100336,16.199569149402436
222.52173913043475,16.20720028335406
222.9163879598662,16.165703770159112
223.31103678929765,16.075122951967966
223.7056856187291,15.935752490667722
224.10033444816054,15.748134153559366
224.49498327759198,15.513050676753643
224.88963210702343,15.231517793985967
225.28428093645482,14.904774539766038
225.67892976588627,14.534271955526808
226.0735785953177,14.12166034539329
226.46822742474916,13.668775244036127
226.8628762541806,13.177622272540258
227.25752508361205,12.650361069042772
227.6521739130435,12.08928848888414
