Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,34.4523254596223
202.39464882943142,35.91158171874271
202.7892976588629,37.260163772179325
203.18394648829428,38.48333719444664
203.57859531772576,39.57229831212479
203.97324414715717,40.52356539487539
204.36789297658862,41.337502052336326
204.76254180602007,42.016333954337455
205.15719063545149,42.56210228294639
205.55183946488296,42.97495732448107
205.94648829431435,43.25207142953937
206.34113712374582,43.387288909174046
206.73578595317724,43.37146745562795
207.1304347826087,43.19332944597074
207.52508361204013,42.84055918253118
207.91973244147155,42.30087416402412
208.31438127090303,41.56286240121495
208.70903010033442,40.61648147049853
209.1036789297659,39.45321255625738
209.4983277591973,38.0659236010015
209.89297658862876,36.44852249306978
210.2876254180602,34.59550116962035
210.68227424749165,32.501509542832785
211.0769230769231,30.161154702354654
211.47157190635448,27.569269549556655
211.86622073578596,24.72189751969187
212.26086956521738,21.618164391037254
212.65551839464882,18.263041442291126
213.05016722408027,14.670759611623177
213.44481605351172,10.868356208030784
213.83946488294316,6.898600488113959
214.23411371237455,2.8214484938509536
214.62876254180603,-1.2866937456680942
215.02341137123744,-5.336237420763156
215.4180602006689,-9.2299777881687
215.81270903010034,-12.870135361088398
216.20735785953178,-16.165633287923335
216.60200668896323,-19.03830351805848
216.99665551839462,-21.427029214685433
217.3913043478261,-23.289430515077015
217.7859531772575,-24.601391348603716
218.18060200668896,-25.355291737885572
218.5752508361204,-25.558078781060942
218.96989966555185,-25.23018680741666
219.3645484949833,-24.40581958686768
219.75919732441469,-23.13438135358113
220.15384615384616,-21.482146421189867
220.54849498327758,-19.532873978260454
220.94314381270902,-17.386187726289677
221.33779264214047,-15.15312899872645
221.73244147157192,-12.949133888904223
222.12709030100334,-10.885463839867802
222.52173913043475,-9.060579213648028
222.91638795986623,-7.552992150907672
223.31103678929765,-6.4168306317280095
223.7056856187291,-5.680821301371705
224.10033444816054,-5.350768213753356
224.49498327759198,-5.414947719257038
224.8896321070234,-5.851245012872959
225.28428093645482,-6.63445489291101
225.6789297658863,-7.74209422083772
226.0735785953177,-9.157392270250028
226.46822742474916,-10.868784283746084
226.8628762541806,-12.866080687816348
227.25752508361205,-15.134330150366218
227.65217391304347,-17.647059566713427
228.0468227424749,-20.360897481534035
228.44147157190636,-23.2134325319125
228.83612040133778,-26.12546159720733
229.23076923076923,-29.007641768604884
229.62541806020067,-31.770285646725437
230.02006688963212,-34.334074372160885
230.41471571906354,-36.639183101414545
230.80936454849495,-38.65082370443732
231.2040133779264,-40.360283753885604
231.59866220735785,-41.781754185326285
231.9933110367893,-42.94618644284001
232.38795986622074,-43.89388714738878
232.7826086956522,-44.66754914357566
233.1772575250836,-45.30708113574172
