Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,24.6842979735378
202.39464882943145,24.927476542175246
202.78929765886286,25.09694861840622
203.18394648829428,25.18766406252016
203.57859531772573,25.19487925362944
203.97324414715717,25.114214180722943
204.36789297658862,24.941707034382425
204.76254180602007,24.673865313370705
205.1571906354515,24.30771248072453
205.55183946488296,23.84082924664869
205.94648829431438,23.271388620619515
206.3411371237458,22.598183962312213
206.73578595317724,21.82064936927912
207.1304347826087,20.938871867148208
207.52508361204013,19.953595013273883
207.91973244147155,18.86621368450417
208.31438127090297,17.67875999072905
208.70903010033447,16.393880434416072
209.1036789297659,15.0148046183225
209.4983277591973,13.545305984640661
209.89297658862876,11.989655244504402
210.2876254180602,10.352567322536942
210.68227424749165,8.639142792584934
211.07692307692307,6.8548049138033855
211.47157190635448,5.005233487076578
211.86622073578593,3.0962968370917467
212.26086956521738,1.133983282553819
212.65551839464882,-0.8756665159848586
213.05016722408024,-2.9266249456501097
213.44481605351172,-5.01293921948008
213.83946488294316,-7.128788262700506
214.23411371237458,-9.268533524867353
214.62876254180603,-11.426762662816738
215.02341137123744,-13.598325192547705
215.4180602006689,-15.778359384193125
215.81270903010034,-17.962309869361196
216.20735785953175,-20.145935640164126
216.6020066889632,-22.325308339636194
216.99665551839462,-24.496800969237718
217.3913043478261,-26.65706736584041
217.78595317725754,-28.803013023107823
218.18060200668896,-30.931758045703667
218.5752508361204,-33.04059322462244
218.96989966555185,-35.126930403768604
219.36454849498327,-37.18824846759738
219.7591973244147,-39.22203641349078
220.15384615384613,-41.22573507726543
220.54849498327758,-43.196679152989056
220.94314381270902,-45.13204118679265
221.33779264214044,-47.028779226847554
221.7324414715719,-48.883589776937235
222.12709030100336,-50.6928676285433
222.5217391304348,-52.45267403619435
222.91638795986623,-54.158714553822115
223.31103678929765,-55.80632766760616
223.7056856187291,-57.390485145662396
224.10033444816054,-58.905804780115005
224.49498327759198,-60.3465759266472
224.8896321070234,-61.706797955421
225.28428093645482,-62.98023142097696
225.67892976588627,-64.16046144380718
226.07357859531774,-65.2409724798497
226.46822742474916,-66.2152333438046
226.8628762541806,-67.07679105593854
227.25752508361205,-67.81937180810928
227.6521739130435,-68.43698710123674
228.04682274247492,-68.92404290117767
228.44147157190633,-69.27544950017386
228.83612040133778,-69.4867296631033
229.23076923076923,-69.55412258688057
229.62541806020067,-69.47468121139698
230.0200668896321,-69.24636049353745
230.4147157190635,-68.8680943925072
230.80936454849495,-68.33985951343085
231.20401337792643,-67.6627236134828
231.59866220735785,-66.83887748522685
231.9933110367893,-65.87164908810908
232.38795986622074,-64.76549919217781
232.7826086956522,-63.525998217690855
233.1772575250836,-62.15978438878937
233.57190635451502,-60.67450375659312
233.96655518394647,-59.07873307431411
234.36120401337791,-57.38188691178981
234.75585284280936,-55.59411076728139
235.1505016722408,-53.72616225952434
235.54515050167225,-51.789282753297115
235.9397993311037,-49.79506197941455
236.33444816053512,-47.75529834924018
236.72909698996654,-45.68185773106756
237.12374581939798,-43.586533449822575
237.51839464882943,-41.48091019374186
237.91304347826087,-39.376234365477075
238.3076923076923,-37.28329320619597
238.7023411371237,-35.21230475725435
239.09698996655516,-33.17282041416356
239.4916387959866,-31.173641482283877
239.88628762541805,-29.22275077424362
240.2809364548495,-27.327259907176437
240.67558528428094,-25.493372575142214
241.0702341137124,-23.726363699746567
241.4648829431438,-22.030574010358066
241.85953177257522,-20.409419283660444
242.25418060200667,-18.865413188322147
242.64882943143812,-17.400202440446943
243.04347826086956,-16.014612783540983
243.43812709030107,-14.708704165516176
243.83277591973248,-13.4818333954718
244.22742474916393,-12.33272252366629
244.62207357859535,-11.259531196649492
245.0167224080268,-10.259931292049602
245.41137123745824,-9.331182228973915
245.80602006688966,-8.470205474469191
246.2006688963211,-7.673656917547811
246.59531772575252,-6.93799595313205
246.98996655518397,-6.259550302117886
247.38461538461542,-5.634575784022664
247.77926421404683,-5.0593104492128615
248.17391304347828,-4.530022662973648
248.5685618729097,-4.04305290889096
248.96321070234114,-3.5948492402204564
249.3578595317726,-3.1819964520759827
249.752508361204,-2.801239172221083
250.14715719063545,-2.449499172749588
250.54180602006687,-2.1238872885324898
250.93645484949832,-1.8217103913034658
251.33110367892976,-1.5404739115851245
251.72575250836118,-1.2778804257785707
252.12040133779263,-1.031824834512886
252.51505016722405,-0.8003866529114643
252.9096989966555,-0.5818199160705114
253.30434782608694,-0.3745411761257902
253.69899665551836,-0.1771160330901156
254.0936454849498,0.011755397608294083
254.48829431438122,0.1932537202878159
254.88294314381267,0.36845587988910766
255.2775919732441,0.5383508949677105
255.67224080267553,0.7038554711019221
256.06688963210695,0.865829302447354
256.4615384615384,1.0250899053857083
256.85618729096984,1.1824268607359318
257.2508361204013,1.3386153694946021
257.6454849498328,1.4944290514450407
258.04013377926424,1.6506519361996832
258.4347826086956,1.8080896124401151
258.8294314381271,1.9675795134521878
259.2240802675585,2.130000325739998
259.61872909698997,2.296280512765102
260.0133779264214,2.467405947925941
260.4080267558528,2.64442664998891
260.8026755852843,2.8284626104978443
261.19732441471575,3.0207086964212806
261.5919732441472,3.2224386026123817
261.98662207357864,3.4350078177404137
262.3812709030101,3.659855554403143
262.7759197324415,3.8985055793649885
263.1705685618729,4.152565863588365
263.5652173913044,4.4237269542657875
263.9598662207358,4.713758952886979
264.35451505016727,5.024506965012091
264.74916387959865,5.357884869555853
265.1438127090301,5.715867238787239
265.53846153846155,6.1004792258420615
265.933110367893,6.513784225350681
266.32775919732444,6.957869105943393
266.72240802675583,7.4348268121225844
267.1170568561873,7.946736138560187
267.5117056856187,8.495638493565307
267.90635451505017,9.08351149152346
268.3010033444816,9.712239247690839
268.695652173913,10.383579293829184
269.09030100334445,11.099126090584189
269.4849498327759,11.860271182719632
269.87959866220734,12.668160126461618
270.2742474916388,13.523646413973546
270.6688963210702,14.427242727584053
271.0635451505016,15.379069974482874
271.45819397993307,16.37880467926684
271.8528428093645,17.425625444415566
272.24749163879596,18.5181593243712
272.64214046822735,19.65442909363984
273.0367892976588,20.83180251896273
273.43143812709025,22.046944865370556
273.8260869565217,23.295775970733835
274.22073578595314,24.573433307929456
274.6153846153845,25.874242512569637
275.010033444816,27.19169688210923
275.4046822742475,28.518447344131168
275.7993311036789,29.84630434330473
276.19397993311037,31.166253004325803
276.5886287625418,32.46848278943088
276.9832775919732,33.742432682469385
277.37792642140465,34.97685269697258
277.7725752508361,36.15988222475527
278.16722408026754,37.27914541754197
278.56187290969905,38.32186343186941
278.9565217391305,39.274982973786344
279.35117056856194,40.125320162988544
279.74581939799333,40.85971830589069
280.1404682274248,41.46521773495621
280.5351170568562,41.92923544964481
280.92976588628767,42.2397518955653
281.3244147157191,42.38550185612985
281.7190635451505,42.356166118353435
282.11371237458195,42.14256032400323
282.5083612040134,41.7368172405652
282.90301003344484,41.132558593438254
283.2976588628763,40.325052599309984
283.6923076923077,39.31135343643722
284.0869565217391,38.09041908334539
284.4816053511706,36.66320425318135
284.876254180602,35.03272554332791
285.27090301003346,33.20409640249016
285.66555183946485,31.184530080772777
286.0602006688963,28.983309359825945
286.45484949832775,26.611722544940328
286.8494983277592,24.08296592176481
287.24414715719064,21.412013618238028
287.63879598662203,18.615456547360257
288.0334448160535,15.71131281820878
288.4280936454849,12.718812670889585
288.82274247491637,9.658161596720928
289.2173913043478,6.550285830158475
289.6120401337792,3.4165648283525236
290.00668896321065,0.27855567504649903
290.4013377926421,-2.8422854517340688
290.79598662207354,-5.924879530116543
291.190635451505,-8.948793492575328
291.5852842809364,-11.894496574099694
291.9799331103678,-14.743599504713723
292.37458193979927,-17.479072243708686
292.7692307692307,-20.085436454765603
293.1638795986622,-22.548929507043706
293.55852842809367,-24.857637440332137
293.95317725752506,-27.001595033900962
294.3478260869565,-28.972851849149286
294.74247491638795,-30.765503855647815
295.1371237458194,-32.375690979124464
295.5317725752509,-33.80156160974968
295.92642140468234,-35.04320576264615
296.3210702341138,-36.102559174820975
296.7157190635452,-36.98328114100203
297.1103678929766,-37.690609325234966
297.5050167224081,-38.231195128427764
297.8996655518395,-38.612923440223746
298.29431438127096,-38.84472075538062
298.68896321070235,-38.93635569179584
299.0836120401338,-38.89823591347918
299.47826086956525,-38.7412053434716
299.8729096989967,-38.47634535705631
300.26755852842814,-38.114783384241065
300.66220735785953,-37.66751203304864
301.056856187291,-37.14522148288327
301.4515050167224,-36.558147501608126
301.84615384615387,-35.915937022241174
302.2408026755853,-35.22753278612685
302.6354515050167,-34.501078129047954
303.03010033444815,-33.74384256397828
303.4247491638796,-32.96216840686928
