Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,-5.948311851320432
202.39464882943145,-5.862818263425997
202.78929765886286,-5.752722657122085
203.1839464882943,-5.6171460534631334
203.57859531772576,-5.455297021309059
203.9732441471572,-5.266480954254536
204.36789297658862,-5.05010909121233
204.76254180602007,-4.805707195309769
205.1571906354515,-4.532923805249312
205.55183946488296,-4.23153797363407
205.94648829431438,-3.901466407993115
206.34113712374582,-3.542769932382222
206.73578595317727,-3.155659190490216
207.1304347826087,-2.7404995151502165
207.52508361204013,-2.2978148940256204
207.91973244147158,-1.8282909669886154
208.31438127090303,-1.3327769973008365
208.70903010033447,-0.8122867660919487
209.10367892976586,-0.26799834776051223
209.4983277591973,0.29874726728243634
209.89297658862876,0.8864487267137913
210.2876254180602,1.493448061534556
210.68227424749165,2.117935626425562
211.0769230769231,2.7579562285927897
211.47157190635454,3.4114164276638954
211.86622073578593,4.076092978302152
212.26086956521738,4.749642376349301
212.65551839464882,5.429611458606791
213.05016722408027,6.1134489959443545
213.44481605351172,6.79851820939991
213.83946488294316,7.482110129428519
214.23411371237458,8.161457709582217
214.62876254180603,8.833750597767771
215.02341137123744,9.496150460934182
215.4180602006689,10.145806752683887
215.81270903010034,10.779872807960048
216.20735785953178,11.395522144714315
216.6020066889632,11.989964849359005
216.99665551839465,12.560463920907688
217.3913043478261,13.104351448037416
217.78595317725754,13.619044493884864
218.18060200668896,14.102060565218531
218.5752508361204,14.55103254570023
218.96989966555185,14.963722977229118
219.36454849498327,15.33803757881657
219.7591973244147,15.67203789899908
220.15384615384616,15.963953005402573
220.5484949832776,16.21219012362872
220.94314381270905,16.41534414704918
221.33779264214047,16.57220594926101
221.73244147157192,16.68176944175324
222.12709030100336,16.743237330639573
222.52173913043475,16.75602553799036
222.9163879598662,16.719766265213373
223.31103678929765,16.634309687948175
223.7056856187291,16.499724283912187
224.10033444816054,16.316295806932086
224.49498327759198,16.084524931873432
224.88963210702343,15.805123606217194
225.28428093645482,15.47901015450136
225.67892976588627,15.107303191631653
226.0735785953177,14.691314410072028
226.46822742474916,14.232540314049297
226.8628762541806,13.732652981082984
227.25752508361205,13.193489937304879
