Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,0.9658985906028614
202.39464882943145,2.2294677144762867
202.78929765886286,3.9139100690450173
203.18394648829428,6.034959212089148
203.57859531772579,8.588360658204712
203.9732441471572,11.552269658754613
204.36789297658862,14.89261680322023
204.76254180602007,18.570336315989884
205.1571906354515,22.54851564350043
205.55183946488293,26.797119712579242
205.9464882943144,31.29337352876466
206.34113712374582,36.01717640393053
206.73578595317724,40.94271240840788
207.1304347826087,46.029203173474095
207.52508361204013,51.214910781711595
207.91973244147158,56.41823255047484
208.314381270903,61.547379926560936
208.70903010033447,66.51615508231575
209.1036789297659,71.25978345107588
209.4983277591973,75.7441123835424
209.89297658862876,79.96448799917819
210.2876254180602,83.9353503996447
210.68227424749162,87.67503172609541
211.0769230769231,91.19086438208593
211.47157190635454,94.46829228532656
211.86622073578596,97.46588304960032
212.26086956521738,100.11680666395937
212.65551839464882,102.33638073480878
213.05016722408027,104.03449507844492
213.4448160535117,105.13114692294668
213.83946488294316,105.57284892632066
214.2341137123746,105.34710492597782
214.62876254180603,104.49167155904586
215.02341137123744,103.09563440381214
215.4180602006689,101.29092019127495
215.81270903010034,99.23535709396856
216.20735785953178,97.09070336700019
216.60200668896323,95.00016059495786
216.99665551839465,93.06934309443248
217.3913043478261,91.35281238499708
217.7859531772575,89.84605377211275
218.18060200668896,88.4813467198244
218.5752508361204,87.1261644637837
218.96989966555185,85.58448621195392
219.3645484949833,83.60375168173096
219.7591973244147,80.89158220940512
220.15384615384613,77.14534836202407
220.54849498327758,72.09363075126728
220.94314381270902,65.54279533215731
221.33779264214047,57.41726794165254
221.73244147157192,47.78194523775487
222.12709030100336,36.84062372887398
222.52173913043478,24.912843038840716
222.9163879598662,12.398462191656622
223.31103678929765,-0.25886230343312794
223.7056856187291,-12.601542754154753
224.10033444816054,-24.179630840250528
224.49498327759198,-34.56788163444478
224.88963210702343,-43.38434771778865
225.28428093645485,-50.314859174982175
225.67892976588627,-55.14319039080394
226.0735785953177,-57.781550830016954
226.46822742474916,-58.292808367741195
226.8628762541806,-56.89630033526119
227.25752508361205,-53.953116103428094
227.6521739130435,-49.93222409886544
228.04682274247492,-45.363017532250616
228.44147157190633,-40.78147279967927
228.8361204013378,-36.676915927022705
229.23076923076923,-33.44577783318829
