Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-46.51376597233365
205.48494983277598,-46.845576558156985
205.96989966555176,-47.04263706116477
206.45484949832775,-47.09957079634297
206.93979933110373,-47.011748638734375
207.42474916387962,-46.775339485511445
207.9096989966555,-46.387352611470625
208.39464882943147,-45.84567128850177
208.87959866220737,-45.14907718696898
209.36454849498327,-44.29726523715785
209.84949832775922,-43.29084879867189
210.33444816053512,-42.13135516117418
210.81939799331101,-40.821211577188755
211.304347826087,-39.36372220264771
211.78929765886286,-37.76303648924595
212.27424749163876,-36.02410973024869
212.75919732441474,-34.152656604152796
213.24414715719064,-32.1550986847335
213.7290969899665,-30.03850698813564
214.2140468227425,-27.810540704846396
214.69899665551839,-25.47938331431329
215.18394648829428,-23.053677300933042
215.66889632107026,-20.54245868119501
216.15384615384613,-17.95509251273413
216.63879598662203,-15.301210487538468
217.123745819398,-12.59065161497371
217.6086956521739,-9.833406877837577
218.09364548494977,-7.039568599269168
218.57859531772576,-4.219285093621716
219.06354515050165,-1.3827209945677852
219.54849498327755,1.4599765365497628
220.0334448160535,4.298705714723518
220.5183946488294,7.123432335923432
221.0033444816053,9.924206660957417
221.48829431438128,12.691175536741943
221.97324414715726,15.414590476913963
222.45819397993304,18.084812566765727
222.94314381270902,20.692315175530467
223.428093645485,23.22768554834008
223.91304347826082,25.681626407745114
224.39799331103677,28.044958718299565
224.88294314381275,30.308626756100423
225.36789297658865,32.46370657795874
225.85284280936452,34.50141890262605
226.33779264214053,36.413147300801796
226.8227424749164,38.190462443927366
227.3076923076923,39.82515298741509
227.79264214046827,41.309263466072686
228.27759197324417,42.63513936291574
228.76254180602004,43.795479282712144
229.24749163879602,44.78339392430008
229.73244147157192,45.59247130710268
230.2173913043478,46.216847473569054
230.70234113712377,46.65128166673043
231.18729096989966,46.89123477667635
231.67224080267556,46.932949667223646
232.1571906354515,46.77353183950446
232.6421404682274,46.411028767199674
233.1270903010033,45.84450615243693
233.6120401337793,45.07411930488708
234.09698996655516,44.10117784130399
234.58193979933105,42.92820193964904
235.06688963210703,41.55896846099854
235.55183946488293,39.998545372595835
236.0367892976588,38.253313064640544
236.5217391304348,36.33097134870271
237.00668896321068,34.24053115312935
237.49163879598657,31.992290185834865
237.97658862876256,29.597792112077894
238.46153846153845,27.06976908835882
238.94648829431432,24.422067797150568
239.4314381270903,21.669559434259984
239.91638795986628,18.828034404562338
240.4013377926421,15.914082776121981
240.88628762541805,12.94496182089951
241.37123745819403,9.938452226395249
241.85618729096993,6.9127047911397055
242.3411371237458,3.886079613079757
242.8260869565218,0.8769799394239886
243.31103678929767,-2.0963170338917454
243.79598662207357,-5.0158300477678015
244.28093645484955,-7.864041951868967
244.76588628762545,-10.62406377540428
245.25083612040132,-13.27979236444598
245.7357859531773,-15.816059351363325
246.2207357859532,-18.21876936029584
246.7056856187291,-20.475025528320685
247.19063545150505,-22.57324063122936
247.67558528428094,-24.503232341149204
248.16053511705684,-26.256301405585816
248.6454849498328,-27.825291818350525
249.1304347826087,-29.204632346539153
249.61538461538458,-30.39035907829694
250.10033444816057,-31.380118957629264
250.58528428093643,-32.17315456910808
251.07023411371233,-32.7702707214056
251.5551839464883,-33.173783648864486
252.0401337792642,-33.3874538999803
252.52508361204008,-33.41640420646819
253.0100334448161,-33.267023822864495
253.49498327759196,-32.946860991439735
253.97993311036785,-32.464505318357176
254.46488294314383,-31.82946194306057
254.94983277591973,-31.052019443146705
255.4347826086956,-30.14311344156072
255.91973244147158,-29.114187872690593
256.4046822742475,-27.977055820345328
256.8896321070234,-26.743761765863248
257.3745819397993,-25.426446981449445
257.85953177257534,-24.03721967550241
258.3444816053511,-22.588031346820166
258.8294314381271,-21.090560637077953
259.3143812709031,-19.55610579002678
259.7993311036789,-17.995486635696025
260.2842809364548,-16.418956822785955
260.76923076923083,-14.83612682656152
261.2541806020067,-13.25589806692501
261.7391304347826,-11.686408285675395
262.2240802675586,-10.13498815667851
262.7090301003345,-8.60812894077125
263.19397993311037,-7.1114608512636694
263.6789297658863,-5.64974166796268
264.1638795986622,-4.226855029259854
264.6488294314381,-2.8458177440233956
265.13377926421407,-1.5087953983017293
265.61872909698997,-0.21712548613566662
266.10367892976586,1.0286527314587879
266.5886287625418,2.228762441035521
267.0735785953177,3.3841483542285045
267.5585284280936,4.496431409201725
268.0434782608696,5.5678598144787586
268.5284280936455,6.601257099397123
269.01337792642136,7.599967772160701
269.49832775919737,8.567801116823706
269.9832775919732,9.508973587307034
270.4682274247491,10.428050182453731
270.9531772575251,11.329885113846299
271.438127090301,12.219562010145289
271.9230769230769,13.10233384035945
272.40802675585286,13.983562685770226
272.89297658862876,14.868659447933108
273.37792642140465,15.763023549634626
273.8628762541806,16.67198266790009
274.3478260869565,17.600732533706836
274.8327759197324,18.554276842127855
275.31772575250835,19.537367338958695
275.80267558528436,20.554444184796008
276.28762541806014,21.6095767439501
276.7725752508361,22.706405002042313
277.2575250836121,23.84808188084046
277.742474916388,25.03721678972032
278.2274247491639,26.275820827725614
278.71237458193986,27.56525412596271
279.19732441471575,28.906175894286285
279.68227424749165,30.298497806116025
280.1672240802676,31.74134141795753
280.6521739130435,33.233000373043794
281.1371237458194,34.77090817886181
281.62207357859535,36.35161237375739
282.10702341137124,37.97075590620152
282.59197324414714,39.6230665398454
283.0769230769231,41.30235506677872
283.561872909699,43.0015230594782
284.0468227424749,44.712580818318806
284.5317725752509,46.426676076248484
285.01672240802674,48.134133905896846
285.50167224080263,49.824508138127186
285.98662207357864,51.48664444652128
286.4715719063545,53.10875508173088
286.9565217391304,54.678505055736956
287.4414715719064,56.18310938198727
287.9264214046823,57.60944077671936
288.4113712374582,58.94414702339006
288.89632107023414,60.17377700018379
289.38127090301003,61.28491417439649
289.86622073578593,62.26431618143479
290.3511705685619,63.09905893463342
290.8361204013378,63.77668355927851
291.3210702341137,64.28534431413351
291.80602006688963,64.61395556004884
292.2909698996655,64.75233576113342
292.7759197324414,64.69134646216426
293.2608695652174,64.42302417852133
293.7458193979934,63.94070316340718
294.2307692307693,63.2391270821375
294.7157190635452,62.31454772486435
295.20066889632113,61.16480902638573
295.68561872909703,59.789414833127346
296.1705685618729,58.18957906060826
296.6555183946489,56.36825711666742
297.1404682274248,54.33015772268763
297.6254180602007,52.081734542696005
298.1103678929766,49.63115732371584
298.5953177257525,46.988262554843644
299.0802675585284,44.16448396170913
299.5652173913044,41.17276346152897
300.05016722408027,38.02744350614219
300.53511705685617,34.74414203051817
301.0200668896322,31.339611496811774
301.505016722408,27.831583773942846
301.9899665551839,24.23860281519036
302.4749163879599,20.57984728728219
302.95986622073576,16.874945460391963
303.44481605351166,13.143784786518212
303.92976588628767,9.40631867190738
304.41471571906357,5.6823729862487316
304.89966555183946,1.9914548469295075
305.3846153846154,-1.647433828840651
305.8695652173913,-5.215975596537423
306.3545150501672,-8.696707297023426
306.83946488294316,-12.073178283111298
307.32441471571906,-15.330095123417651
307.80936454849495,-18.45345106438904
308.2943143812709,-21.430638772153415
308.7792642140468,-24.250545135192148
309.2642140468227,-26.903627181738237
309.74916387959865,-29.381968447203533
310.23411371237455,-31.679315411716974
310.71906354515056,-33.79109391099927
311.20401337792646,-35.71440570054272
311.6889632107023,-37.44800561894401
312.1739130434783,-38.99226004713953
312.6588628762542,-40.34908759267566
313.14381270903016,-41.521883138883254
313.62876254180605,-42.515426585441425
314.11371237458195,-43.33577776741926
314.5986622073579,-43.99015917315475
315.0836120401338,-44.4868281866056
315.5685618729097,-44.8349406569673
316.05351170568565,-45.04440764784726
316.53846153846155,-45.12574724104083
317.02341137123744,-45.089933267376715
317.50836120401345,-44.94824281091658
317.9933110367893,-44.71210428509452
318.4782608695652,-44.39294781242198
318.9632107023412,-44.002059555617556
319.44816053511704,-43.550441549937865
319.93311036789294,-43.04867847658514
320.41806020066895,-42.50681269778254
320.90301003344484,-41.93422874773393
321.38795986622074,-41.33954834232697
321.8729096989967,-40.73053683600206
322.3578595317726,-40.11402191831126
322.8428093645485,-39.49582520670564
323.32775919732444,-38.880707257098805
323.81270903010034,-38.27232638055616
324.29765886287623,-37.6732115236254
324.7826086956522,-37.08474934165303
325.2675585284281,-36.50718546906672
325.752508361204,-35.93963986799974
326.23745819397993,-35.380136016669375
326.72240802675583,-34.82564358139033
327.2073578595317,-34.272134100827785
327.6923076923077,-33.714649097914794
328.1772575250836,-33.1473799237353
328.6622073578596,-32.56375852869702
329.1471571906355,-31.956558249765717
329.6321070234113,-31.318003598868284
330.11705685618733,-30.639887937527888
330.60200668896323,-29.91369782728326
331.0869565217392,-29.130742755656783
331.5719063545151,-28.28228885476004
332.056856187291,-27.35969515563204
332.54180602006693,-26.35455085784183
333.0267558528428,-25.258812042590577
333.5117056856187,-24.064936220404896
333.9966555183947,-22.76601308341969
334.4816053511706,-21.355889828990275
334.96655518394647,-19.82928943760667
335.4515050167225,-18.18192032523736
335.9364548494983,-16.410575849437354
336.4214046822742,-14.513222230587749
336.9063545150502,-12.489073554864328
337.3913043478261,-10.338652653853357
337.87625418060196,-8.063836806524003
338.36120401337797,-5.6678873814189155
338.84615384615387,-3.155462728750408
339.33110367892976,-0.5326138413667284
339.8160535117057,2.1932374723834296
340.3010033444816,5.013337925283337
340.7859531772575,7.917659375223398
341.27090301003346,10.894972266869226
341.75585284280936,13.932935174169396
342.24080267558526,17.01819948436404
342.7257525083612,20.136528030927433
343.2107023411371,23.272926263418565
343.695652173913,26.411784340877716
344.18060200668896,29.537028356358704
344.66555183946485,32.63227874722143
345.15050167224075,35.68101382227001
345.63545150501676,38.66673624553643
346.1204013377926,41.573140259712304
346.6053511705686,44.384277411408185
347.0903010033445,47.084718556421215
347.5752508361204,49.659709976071625
348.06020066889636,52.09532152466568
348.54515050167225,54.37858485186474
349.0301003344482,56.4976198999286
349.5150501672241,58.441748061585955
350.0,60.201590596198336
