Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-104.83906757651799
205.48494983277592,-114.03437609540633
205.96989966555182,-123.2308974779635
206.45484949832775,-132.29599409507273
206.93979933110364,-141.08781468859476
207.42474916387962,-149.45858627571357
207.90969899665552,-157.25843367736712
208.39464882943145,-164.3396123528114
208.87959866220737,-170.56100905443296
209.36454849498324,-175.79273885901145
209.84949832775922,-179.92064840611118
210.33444816053506,-182.8505253771007
210.81939799331107,-184.51181460193703
211.30434782608688,-184.86065231641822
211.7892976588629,-183.8820519716096
212.27424749163882,-181.59110688234298
212.7591973244147,-178.03311548101792
213.24414715719064,-173.28258200617591
213.72909698996656,-167.4410966183732
214.21404682274246,-160.63415140267378
214.69899665551839,-153.0069995661338
215.1839464882943,-144.71971151852918
215.6688963210702,-135.94162084261103
216.15384615384613,-126.84538324889157
216.63879598662206,-117.60089085914676
217.12374581939804,-108.36929160798721
217.60869565217388,-99.29735891469763
218.0936454849499,-90.51244045862948
218.5785953177257,-82.11818791862159
219.0635451505017,-74.19123347841217
219.54849498327755,-66.77893575015648
220.03344481605353,-59.898269818487066
220.51839464882937,-53.53588581199904
221.00334448160535,-47.649310253168984
221.48829431438128,-42.169216818206
221.9732441471572,-37.00265025707191
222.45819397993313,-32.03705099856955
222.94314381270902,-27.14489995618003
223.42809364548495,-22.188784402327542
223.91304347826087,-17.02667717779884
224.39799331103677,-11.517223145210405
224.88294314381267,-5.524838370036514
225.36789297658862,1.0755517987193457
225.85284280936452,8.394281081983653
226.33779264214053,16.523327849469272
226.82274247491637,25.533390262426085
227.30769230769235,35.471683377153056
227.79264214046816,46.36045175336711
228.27759197324417,58.196155927431455
228.76254180602,70.94926200355066
229.24749163879602,84.56454264053805
229.73244147157192,98.96178638975064
230.21739130434784,114.03681150472994
230.70234113712377,129.66269002160178
231.18729096989966,145.69110725696305
231.6722408026756,161.95380917458493
232.1571906354515,178.26412283064502
232.6421404682274,194.41857017912704
233.12709030100334,210.1986293497568
233.61204013377926,225.37272641054693
234.09698996655516,239.69856108548854
234.58193979933108,252.92587890964666
235.066889632107,264.79979767360726
235.551839464883,275.0647766095041
236.03678929765883,283.46928272329694
236.5217391304348,289.77116143704166
237.00668896321065,293.7436610291431
237.49163879598666,295.1819961670062
237.9765886287625,293.91026993370707
238.46153846153848,289.7885115269441
238.9464882943144,282.71953375289394
239.4314381270903,272.6552757230296
239.91638795986623,259.6022761852952
240.40133779264215,243.6259248959491
240.88628762541805,224.85316506915368
241.37123745819397,203.47336921121763
241.8561872909699,179.73718174038265
242.3411371237458,153.95321116887624
242.82608695652172,126.48255722712416
243.31103678929765,97.7312679188233
243.79598662207366,68.14093116955692
244.28093645484947,38.177708325798584
244.76588628762545,8.320205464279054
245.2508361204013,-20.9533526773786
245.7357859531773,-49.17813699990532
246.22073578595314,-75.91539060929065
246.70568561872915,-100.76425354760671
247.19063545150496,-123.37226132803647
247.67558528428094,-143.44410790784735
248.16053511705687,-160.74834971406523
248.6454849498328,-175.12182876174188
249.1304347826087,-186.47170337995973
249.6153846153846,-194.77508782286432
250.10033444816054,-200.07641044784768
250.58528428093643,-202.48269812370688
251.07023411371236,-202.1570769888881
251.55518394648828,-199.3108427788692
252.04013377926418,-194.19449529619078
252.5250836120401,-187.08815033423684
253.01003344481612,-178.29173907749077
253.49498327759193,-168.1153815872131
253.97993311036794,-156.87028041640272
254.46488294314378,-144.8604264367499
254.9498327759198,-132.37534581752527
255.4347826086956,-119.68404912328872
255.91973244147158,-107.03027488308517
256.40468227424753,-94.62905450037138
256.88963210702343,-82.66456617871671
257.3745819397993,-71.28919504761082
257.8595317725753,-60.6236764934913
258.3444816053512,-50.75817063563217
258.8294314381271,-41.75409798811294
259.314381270903,-33.646559020573086
259.7993311036789,-26.44716245355555
260.2842809364548,-20.14709720367234
260.7692307692308,-14.7202992049178
261.25418060200667,-10.12658506027448
261.73913043478257,-6.314647839852152
262.2240802675586,-3.224834688471163
262.7090301003344,-0.7916497950058966
263.1939799331104,1.054051476760165
263.6789297658862,2.383191792909679
264.1638795986622,3.2669223441989073
264.64882943143806,3.775379545588501
265.13377926421407,3.9767234137106557
265.61872909699,3.936427134166485
266.1036789297659,3.716784556964211
266.5886287625418,3.3766023460708894
267.0735785953177,2.971045736724672
267.55852842809367,2.5516107425360244
268.04347826086956,2.1662005992584774
268.5284280936455,1.8592896334888798
269.0133779264214,1.6721630322314651
269.4983277591973,1.6432256446343596
269.9832775919732,1.8083765222141237
270.46822742474916,2.2014480372368292
270.95317725752506,2.854708850022736
271.43812709030107,3.799428576509924
271.9230769230769,5.066498710723491
272.4080267558529,6.687099284101218
272.8929765886287,8.69339412715694
273.3779264214047,11.119229800798836
273.86287625418055,14.000804770418258
274.34782608695656,17.377266802687032
274.83277591973246,21.29118856226748
275.3177257525084,25.78886472869014
275.8026755852843,30.920369429568716
276.2876254180602,36.739311172143516
276.7725752508361,43.30222446947623
277.25752508361205,50.667543606749526
277.74247491638795,58.89411491452969
278.2274247491639,68.03921972169167
278.7123745819398,78.15610078571005
279.1973244147157,89.291010056068
279.6822742474916,101.47982438099505
280.16722408026754,114.74430712055504
280.6521739130435,129.08812613301768
281.1371237458194,144.49277049920445
281.62207357859535,160.91353764142642
282.1070234113712,178.27578703474651
282.5919732441472,196.47167433058294
283.07692307692304,215.3575883696245
283.561872909699,234.75251148436206
284.04682274247494,254.43750935107414
284.53177257525084,274.15652970490555
285.0167224080268,293.6186494527645
285.5016722408027,312.5018578861688
285.9866220735786,330.4584014362324
286.4715719063545,347.1216451840191
286.95652173913044,362.1143313520201
287.44147157190633,375.0580390757944
287.9264214046823,385.5835771141309
288.4113712374582,393.3419761811344
288.8963210702341,398.01569452428123
289.38127090301,399.32961305141885
289.866220735786,397.06137783514123
290.3511705685618,391.05065033530974
290.83612040133784,381.2068501539646
291.3210702341137,367.51502125730246
291.8060200668897,350.0395187288012
292.29096989966547,328.92529635443606
292.7759197324415,304.39667167330936
293.26086956521743,276.75354966932053
293.74581939799333,246.3651935769366
294.2307692307692,213.6617356512176
294.7157190635452,179.1237166784789
295.2006688963211,143.27002545020332
295.685618729097,106.64467417782936
296.1705685618729,69.80288975296313
296.6555183946488,33.29702196916869
297.1404682274247,-2.337232235116916
297.6254180602007,-36.59381400643347
298.11036789297657,-69.00806782701649
298.59531772575247,-99.16691984652725
299.0802675585285,-126.71717847314075
299.5652173913043,-151.37175174396987
300.0501672240803,-172.91366593948115
300.53511705685617,-191.19785988467484
301.0200668896321,-206.15081513294257
301.5050167224081,-217.76816002964236
301.98996655518397,-226.1104524708771
302.47491638795987,-231.29739978101676
302.9598662207358,-233.50081315207527
303.4448160535117,-232.9366179808703
303.9297658862876,-229.85625045029397
304.41471571906357,-224.53776575987533
304.89966555183946,-217.27696601299138
305.38461538461536,-208.37882783443493
305.8695652173913,-198.14947352635627
306.3545150501672,-186.88888732083035
306.8394648829431,-174.8845324179005
307.32441471571906,-162.40597727852509
307.80936454849495,-149.70059315503573
308.29431438127096,-136.9903409119369
308.7792642140468,-124.46962533272524
309.26421404682276,-112.3041605001698
309.7491638795986,-100.63076130241109
310.2341137123746,-89.55795413193087
310.7190635451505,-79.16728455542629
311.20401337792646,-69.51519098648275
311.68896321070235,-60.6353107755427
312.17391304347825,-52.54108801421279
312.6588628762542,-45.22855994121442
313.1438127090301,-38.679210232057024
313.628762541806,-32.862791692413886
314.11371237458195,-27.740036986183167
314.59866220735785,-23.265193079530288
315.08361204013374,-19.388332212365366
315.5685618729097,-16.05740866361263
316.0535117056856,-13.220045726749587
316.5384615384615,-10.825050665568954
317.02341137123744,-8.823666626223376
317.50836120401345,-7.170579326470437
317.99331103678924,-5.824702739032379
318.47826086956525,-4.749771956634748
318.9632107023411,-3.9147730883238525
319.4481605351171,-3.294239581433597
319.933110367893,-2.868442039118684
320.41806020066895,-2.6234946988340617
320.90301003344484,-2.551396570139462
321.38795986622074,-2.6500191376924915
321.87290969899664,-2.923045867682174
322.3578595317726,-3.3798618738410413
322.8428093645485,-4.035385371598661
323.3277591973244,-4.909826351781488
323.81270903010034,-6.0283526182834635
324.29765886287623,-7.4206393351911615
324.78260869565213,-9.12027588409839
325.2675585284281,-11.164003481591918
325.752508361204,-13.590758943931304
326.2374581939799,-16.440504434401372
326.7224080267559,-19.752830114720606
327.2073578595317,-23.5653263451183
327.69230769230774,-27.911734284858742
328.17725752508363,-32.81989810720876
328.6622073578596,-38.30955804148382
329.1471571906355,-44.390040379027
329.6321070234114,-51.0579175383988
330.11705685618733,-58.29472723420121
330.60200668896323,-66.06485358352853
331.0869565217391,-74.31368341912122
331.5719063545151,-82.96615699537382
332.056856187291,-91.92583262647867
332.5418060200669,-101.0745787472011
333.0267558528428,-110.27299389385072
333.5117056856187,-119.36163499684977
333.9966555183946,-128.16310742025865
334.4816053511705,-136.48503710752917
334.9665551839465,-144.12390719594578
335.45150501672236,-150.8697001819174
335.9364548494984,-156.5112441634133
336.4214046822742,-160.8421201320178
336.9063545150502,-163.6669491534372
337.3913043478261,-164.80784596999413
337.876254180602,-164.11080131975945
338.36120401337797,-161.45174100300113
338.84615384615387,-156.74200687121967
339.33110367892976,-149.93301430602116
339.8160535117057,-141.01986255439715
340.3010033444816,-130.0437079342536
340.7859531772575,-117.09275414807482
341.27090301003346,-102.30176681680754
341.75585284280936,-85.8500783903828
342.24080267558526,-67.95811191330921
342.7257525083612,-48.882514588801946
343.2107023411371,-28.91005150352323
343.695652173913,-8.350463194487105
344.180602006689,12.47146477362434
344.66555183946485,33.22433865246672
345.15050167224086,53.57879753926363
345.6354515050167,73.21604936765463
346.12040133779266,91.83599953666223
346.6053511705686,109.16469010984568
347.0903010033445,124.96079990377267
347.5752508361204,139.0209984735377
348.06020066889636,151.18399767764694
348.54515050167225,161.33320050693868
349.03010033444815,169.39790535020188
349.5150501672241,175.35308197845714
350.0,179.2177905305978
