Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-24.862278828059146
205.48494983277592,-24.527159447330195
205.96989966555182,-24.116039187740764
206.45484949832772,-23.633457942774708
206.93979933110361,-23.08493211809484
207.4247491638795,-22.476909104318032
207.90969899665544,-21.81670499099426
208.39464882943133,-21.11242596318293
208.87959866220734,-20.37287416433577
209.36454849498324,-19.607439148526485
209.84949832775914,-18.825976373284522
210.33444816053515,-18.038674493204173
210.81939799331104,-17.255913496107805
211.30434782608694,-16.488115970245488
211.78929765886286,-15.745593995849823
212.27424749163876,-15.038394311196916
212.75919732441466,-14.376144507057186
213.24414715719055,-13.76790305016881
213.72909698996645,-13.22201592356313
214.21404682274238,-12.745982598124744
214.69899665551836,-12.346333916076684
215.18394648829428,-12.028524275077876
215.66889632107018,-11.796840254765916
216.1538461538462,-11.654327530752413
216.63879598662209,-11.602737580529116
217.12374581939798,-11.64249530887535
217.60869565217388,-11.772688315601462
218.0936454849498,-11.991078105027494
218.5785953177257,-12.294133104220688
219.0635451505016,-12.677082925753261
219.5484949832775,-13.133992890629786
220.0334448160534,-13.657857427882439
220.5183946488294,-14.240710598403377
221.0033444816053,-14.873751660411699
221.4882943143813,-15.547483310023447
221.9732441471572,-16.251859999049366
222.45819397993313,-16.976443558340392
222.94314381270902,-17.710563242217457
223.42809364548492,-18.44347725969304
223.91304347826082,-19.164532871636467
224.3979933110367,-19.863322208515413
224.88294314381264,-20.52983109807459
225.36789297658854,-21.15457838210016
225.85284280936446,-21.72874344076691
226.33779264214044,-22.244279925385076
226.82274247491634,-22.69401401813036
227.30769230769235,-23.07172588235704
227.79264214046825,-23.37221333069524
228.27759197324417,-23.591337111454298
228.76254180602007,-23.72604758804774
229.24749163879596,-23.774392952656164
229.73244147157186,-23.73550946605106
230.21739130434776,-23.609594543012363
230.70234113712365,-23.397863800527166
231.18729096989958,-23.102493448386234
231.67224080267556,-22.72654962444224
232.15719063545146,-22.27390645635472
232.64214046822738,-21.74915476603753
233.12709030100336,-21.157503421355468
233.6120401337793,-20.50467538216806
234.09698996655518,-19.796800485970103
234.5819397993311,-19.04030697452778
235.066889632107,-18.241813680318963
235.5518394648829,-17.408024674297607
236.0367892976588,-16.545628029142662
236.5217391304347,-15.661200179792496
237.0066889632106,-14.761117171068834
