Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-8.17851862426001
205.48494983277587,-8.223154541812674
205.96989966555185,-8.264842299771717
206.45484949832783,-8.303585008601978
206.9397993311037,-8.339390143874613
207.42474916387957,-8.372269132897541
207.90969899665555,-8.402236913013047
208.3946488294315,-8.429311465163824
208.87959866220737,-8.453513326590354
209.36454849498327,-8.474865086750594
209.84949832775914,-8.49339087074376
210.3344481605351,-8.509115814670908
210.81939799331107,-8.522065537475099
211.30434782608694,-8.532265613868658
211.7892976588628,-8.539741052977996
212.2742474916388,-8.544515787310225
212.75919732441477,-8.546612176578225
213.24414715719064,-8.546050530804168
213.7290969899665,-8.542848656962413
214.2140468227425,-8.537021433220415
214.69899665551847,-8.52858041459195
215.18394648829434,-8.51753347353513
215.6688963210702,-8.503884478707924
216.1538461538462,-8.487633014743839
216.63879598662206,-8.46877414552981
217.123745819398,-8.447298223062598
217.6086956521739,-8.423190743535534
218.09364548494977,-8.396432251865114
218.57859531772573,-8.366998295414028
219.0635451505017,-8.33485942720953
219.54849498327758,-8.299981258494718
220.03344481605345,-8.262324559996038
220.51839464882943,-8.221845410841926
221.0033444816054,-8.17849539363587
221.48829431438128,-8.132221833772133
221.97324414715715,-8.082968080691954
222.45819397993313,-8.030673828413667
222.94314381270908,-7.975275472339433
223.42809364548498,-7.916706499041531
223.91304347826085,-7.854897905474703
224.3979933110367,-7.789778643839137
224.8829431438127,-7.721276088144982
225.36789297658868,-7.649316518395774
225.85284280936452,-7.573825618222368
226.3377926421404,-7.494728981758428
226.82274247491637,-7.411952625553385
227.30769230769235,-7.325423501370008
227.79264214046822,-7.235070005808162
228.2775919732441,-7.140822482834351
228.76254180602007,-7.042613715474597
229.24749163879605,-6.940379403144047
229.73244147157192,-6.834058621339255
230.21739130434779,-6.72359426069996
230.70234113712377,-6.608933442760742
231.18729096989964,-6.490027910045984
231.67224080267562,-6.366834388517807
232.15719063545149,-6.239314920756826
232.64214046822735,-6.107437168637407
233.12709030100334,-5.971174684646807
233.61204013377932,-5.830507151388101
234.09698996655516,-5.6854205891935585
234.58193979933105,-5.535907532156148
235.066889632107,-5.381967173254693
235.551839464883,-5.223605479602933
236.03678929765886,-5.060835279185565
236.52173913043475,-4.8936763207567875
237.0066889632107,-4.722155308860097
237.4916387959867,-4.546305916186347
237.97658862876256,-4.366168775708322
238.46153846153842,-4.181791455223128
238.9464882943144,-3.9932284170854944
239.43143812709027,-3.800540966035429
239.91638795986626,-3.6037971880999624
240.40133779264212,-3.4030718835927205
240.886287625418,-3.1984464972351807
241.37123745819397,-2.9900090483879667
241.85618729096996,-2.777854064307414
242.3411371237458,-2.5620825192306036
242.8260869565217,-2.3428017819478253
243.31103678929765,-2.120125574340017
243.79598662207363,-1.8941739431500662
244.2809364548495,-1.6650732470133
244.7658862876254,-1.432956160508547
245.25083612040135,-1.1979616966964406
245.73578595317733,-0.9602352493019353
246.2207357859532,-0.7199286553646824
246.70568561872906,-0.4772002788370146
247.19063545150493,-0.23221511525038527
247.6755852842809,0.014855082794203962
248.1605351170569,0.26383165992788477
248.64548494983276,0.5145288930967029
249.13043478260863,0.7667538087860107
249.6153846153846,1.020305984113491
250.1003344481606,1.27497733387768
250.58528428093643,1.5305518859948988
251.07023411371233,1.7868055480932148
251.55518394648828,2.0435058683473972
252.04013377926427,2.300411793936524
252.52508361204013,2.5572734307806204
253.01003344481603,2.8138318084631297
253.49498327759198,3.0698186544679626
253.97993311036788,3.3249561820552938
254.46488294314383,3.5789568962609994
254.9498327759197,3.831523422636137
255.43478260869557,4.082348363436784
255.91973244147155,4.3311141860346565
256.40468227424753,4.577493148339652
256.88963210702343,4.821147266011823
257.37458193979927,5.061728326181669
257.8595317725752,5.298877952306696
258.34448160535123,5.532227724653951
258.8294314381271,5.761399360725526
259.31438127090297,5.986004959727765
259.7993311036789,6.2056473149298
260.28428093645493,6.419920297462588
260.7692307692308,6.628409314775504
261.25418060200667,6.830691846597905
261.7391304347826,7.026338060842656
262.2240802675585,7.214911511448676
262.7090301003345,7.395969919681357
263.19397993311037,7.569066039902667
263.6789297658862,7.733748610286904
264.1638795986622,7.889563388394116
264.6488294314382,8.036054270927073
265.133779264214,8.172764496390629
265.6187290969899,8.299237928747932
266.1036789297659,8.415020419529387
266.5886287625419,8.519661245204757
267.0735785953177,8.612714615973442
267.5585284280936,8.693741251476464
268.04347826086956,8.762310018280889
268.52842809364546,8.817999623346747
269.0133779264214,8.86040035705647
269.4983277591973,8.8891158787752
269.98327759197315,8.903765037323035
270.46822742474916,8.9039837181803
270.9531772575251,8.889426708720489
271.438127090301,8.859769572277731
271.92307692307685,8.814710521412753
272.4080267558528,8.753972280344767
272.8929765886288,8.677303926175695
273.3779264214047,8.584482698248864
273.86287625418055,8.475315764762783
274.3478260869565,8.349641935604772
274.8327759197325,8.207333310283293
275.31772575250835,8.048296849824993
275.80267558528425,7.872475861564546
276.2876254180602,7.679851385895269
276.7725752508361,7.47044347426866
277.25752508361205,7.244312348027953
277.74247491638795,7.0015594280446605
278.2274247491638,6.7423282255826145
278.7123745819398,6.466805085357632
279.19732441471575,6.1752197723756
279.68227424749165,5.86784589482478
280.1672240802675,5.545001156063509
280.6521739130435,5.207047429576607
281.13712374581945,4.854390651671667
281.6220735785953,4.487480527642607
282.1070234113712,4.106810048136838
282.5919732441472,3.71291481351947
283.07692307692304,3.306372165123867
283.561872909699,2.887800123407561
284.0468227424749,2.4578561341870677
284.53177257525084,2.0172356252941777
285.01672240802674,1.566670377179518
285.5016722408027,1.1069267121623445
285.9866220735786,0.6388035082010866
286.4715719063544,0.16313004420492366
286.95652173913044,-0.31923631496614485
287.4414715719064,-0.8074125845791031
287.9264214046823,-1.3004927669072162
288.4113712374581,-1.7975505876448465
288.89632107023414,-2.297642349665356
289.3812709030101,-2.7998098910697493
289.866220735786,-3.3030836336935008
290.3511705685618,-3.8064857075404848
290.8361204013378,-4.309033136003226
291.3210702341137,-4.809741066216101
291.80602006688963,-5.307626028472138
292.2909698996655,-5.801709208323728
292.77591973244137,-6.291019714783749
293.2608695652174,-6.774597827945845
293.74581939799333,-7.251498209358665
294.2307692307692,-7.720793058612629
294.71571906354507,-8.181575199833823
295.2006688963211,-8.632961082122225
295.68561872909703,-9.074093678423313
296.1705685618729,-9.50414526787634
296.65551839464877,-9.922320087335631
297.1404682274248,-10.327856838513389
297.62541806020073,-10.720031038028973
298.11036789297657,-11.098157198575711
298.59531772575247,-11.46159083041576
299.0802675585285,-11.809730253484437
299.5652173913043,-12.14201821151833
300.05016722408027,-12.457943280810174
300.53511705685617,-12.757041067423517
301.02006688963206,-13.038895187972054
301.505016722408,-13.303138030365858
301.98996655518397,-13.549451292239896
302.47491638795987,-13.777566296109988
302.9598662207357,-13.987264081621824
303.4448160535117,-14.178375276579695
303.92976588628767,-14.350779749737052
304.41471571906357,-14.504406049604178
304.8996655518394,-14.639230634765328
305.3846153846154,-14.755276902391437
305.86956521739125,-14.852614022775088
306.35451505016727,-14.931355588802477
306.8394648829431,-14.991658090294463
307.32441471571906,-15.033719224095945
307.80936454849495,-15.057776051667744
308.2943143812709,-15.064103016721033
308.7792642140468,-15.053009836138822
309.26421404682264,-15.024839278041926
309.74916387959865,-14.979964841374521
310.2341137123746,-14.918788351807628
310.7190635451505,-14.841737489084348
311.20401337792634,-14.749263261154905
311.68896321070235,-14.641837440575523
312.1739130434783,-14.5199499786713
312.6588628762542,-14.384106412889052
313.14381270903004,-14.234825282594349
313.62876254180605,-14.07263556830043
314.1137123745819,-13.898074168955027
314.59866220735785,-13.711683431458846
315.08361204013374,-13.514008746052362
315.56856187290964,-13.305596220584137
316.0535117056856,-13.086990445975367
316.53846153846155,-12.858732364421483
317.02341137123744,-12.621357251029856
317.50836120401334,-12.375392818689921
317.9933110367893,-12.121357455011776
318.47826086956525,-11.859758599161353
318.96321070234114,-11.59109126536746
319.448160535117,-11.315836718789567
319.933110367893,-11.03446130831952
320.41806020066883,-10.747415459753196
320.90301003344484,-10.455132831618931
321.3879598662207,-10.158029634794195
321.8729096989967,-9.856504115886798
322.35785953177253,-9.550936203216693
322.84280936454854,-9.241687313104213
323.3277591973244,-8.929100313073791
323.8127090301003,-8.613499637510381
324.29765886287623,-8.295191550280668
324.7826086956522,-7.9744645478478615
325.2675585284281,-7.651589895482518
325.752508361204,-7.326822288304779
326.23745819397993,-7.000400628093218
326.7224080267559,-6.672548906066448
327.2073578595318,-6.343477181193625
327.6923076923076,-6.013382643019733
328.17725752508363,-5.682450747509961
328.6622073578595,-5.350856414023403
329.1471571906355,-5.018765271224664
329.6321070234113,-4.686334939538127
330.11705685618733,-4.353716337636098
330.6020066889632,-4.021055000442723
331.0869565217392,-3.688492396214765
331.571906354515,-3.3561672304445374
332.0568561872909,-3.0242167246005374
332.5418060200669,-2.6927778580903152
333.0267558528428,-2.361988562284983
333.5117056856187,-2.031988855985274
333.9966555183946,-1.7029219123321508
334.4816053511706,-1.3749350478612379
334.9665551839464,-1.0481806251686412
335.4515050167224,-0.7228168614857172
335.93645484949826,-0.3990085363481661
336.4214046822743,-0.07692759247820424
336.9063545150501,0.24324637502139004
337.3913043478261,0.5613257450584213
337.87625418060196,0.8771146153876123
338.36120401337797,1.1904086677091061
338.8461538461538,1.5009951537886803
339.3311036789298,1.8086530023131506
339.81605351170566,2.113153045152548
340.30100334448156,2.414258360686504
340.7859531772575,2.711724730863482
341.27090301003346,3.005301207711741
341.75585284280936,3.2947307841188533
342.24080267558526,3.5797511628447634
342.7257525083612,3.8600956169456104
343.2107023411371,4.135493934061846
343.69565217391306,4.4056734363750785
344.1806020066889,4.6703600674643475
344.6655518394649,4.929279536805095
345.15050167224075,5.182158512244903
345.63545150501676,5.428725850478147
346.1204013377926,5.668713855309178
346.6053511705685,5.901859553362218
347.09030100334445,6.127905976845943
347.57525083612046,6.346603443028095
348.0602006688963,6.557710820204993
348.5451505016722,6.7609967701709435
349.03010033444815,6.956240957490607
349.5150501672241,7.143235216257886
350.0,7.32178466547544
