Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,8.735841148258727
202.39464882943145,8.603680426684777
202.78929765886286,8.44526893754396
203.18394648829428,8.259860715053977
203.57859531772573,8.04677831004761
203.97324414715717,7.805417774139659
204.36789297658862,7.535253322571111
204.76254180602007,7.235841639317914
205.1571906354515,6.906825791414814
205.55183946488296,6.547938723224242
205.94648829431438,6.159006305525465
206.3411371237458,5.73994991874477
206.73578595317724,5.290788554331678
207.1304347826087,4.811640423130123
207.52508361204013,4.302724064526951
207.91973244147155,3.7643589550957715
208.31438127090297,3.1969656203202765
208.70903010033447,2.601065257687503
209.1036789297659,1.9772788839183981
209.4983277591973,1.3263260232675795
209.89297658862876,0.6490229576143964
210.2876254180602,-0.053719437588407304
210.68227424749165,-0.7808982445925056
211.07692307692307,-1.5314214126341004
211.47157190635448,-2.3041109942664106
211.86622073578593,-3.0977066766641355
212.26086956521738,-3.910869575307991
212.65551839464882,-4.742186257552652
213.05016722408024,-5.590172964278612
213.44481605351172,-6.45327999909209
213.83946488294316,-7.32989625633462
214.23411371237458,-8.218353861441617
214.62876254180603,-9.116932899878305
215.02341137123744,-10.023866213922966
215.4180602006689,-10.93734424986672
215.81270903010034,-11.855519941677086
216.20735785953175,-12.776513620732784
216.6020066889632,-13.69841794478634
216.99665551839462,-14.61930284275012
217.3913043478261,-15.537220475135875
217.78595317725754,-16.450210212916204
218.18060200668896,-17.35630364013243
218.5752508361204,-18.253529587664897
218.96989966555185,-19.13991920714462
219.36454849498327,-20.013511094958933
219.7591973244147,-20.872356476641613
220.15384615384613,-21.71452446161502
220.54849498327758,-22.538107377247034
220.94314381270902,-23.341226189503768
221.33779264214044,-24.122036015137844
221.7324414715719,-24.878731727383137
222.12709030100336,-25.60955365358221
222.5217391304348,-26.31279335911831
222.91638795986623,-26.98679950753815
223.31103678929765,-27.629983781928555
223.7056856187291,-28.24082684755212
224.10033444816054,-28.81788433056947
224.49498327759198,-29.35979278249542
224.8896321070234,-29.86527559497797
225.28428093645482,-30.333148824678347
225.67892976588627,-30.76232688359244
226.07357859531774,-31.15182804620617
226.46822742474916,-31.500779721534084
226.8628762541806,-31.80842343545997
227.25752508361205,-32.07411946696549
227.6521739130435,-32.29735108088204
228.04682274247492,-32.47772829979259
228.44147157190633,-32.61499115868778
228.83612040133778,-32.70901238796722
229.23076923076923,-32.75979947338958
229.62541806020067,-32.76749604557804
230.0200668896321,-32.732382556668725
230.4147157190635,-32.654876207575526
230.80936454849495,-32.535530096071305
231.20401337792643,-32.37503156335418
231.59866220735785,-32.17419972487262
231.9933110367893,-31.93398217980336
232.38795986622074,-31.655450902567086
232.7826086956522,-31.339797329001737
233.1772575250836,-30.98832665912084
233.57190635451502,-30.602451407629207
233.96655518394647,-30.183684242383386
234.36120401337791,-29.733630159625594
234.75585284280936,-29.25397805293785
235.1505016722408,-28.746491740324412
235.54515050167225,-28.213000520502064
235.9397993311037,-27.65538933526147
236.33444816053512,-27.075588619545076
236.72909698996654,-26.475563924607147
237.12374581939798,-25.85730540220539
237.51839464882943,-25.222817239197624
237.91304347826087,-24.5741071321473
238.3076923076923,-23.913175890596527
238.7023411371237,-23.24200725555542
239.09698996655516,-22.56255801653433
239.4916387959866,-21.876748506170284
239.88628762541805,-21.186453546244888
240.2809364548495,-20.49349391276399
240.67558528428094,-19.799628380864768
241.0702341137124,-19.10654640276484
241.4648829431438,-18.41586146388706
241.85953177257522,-17.729105153826648
242.25418060200667,-17.047721980103095
242.64882943143812,-16.37306494379982
243.04347826086956,-15.706391887375418
243.43812709030107,-15.048862616261484
243.83277591973248,-14.401536787468231
244.22742474916393,-13.765372550417773
244.62207357859535,-13.1412259177242
245.0167224080268,-12.529850836723881
245.41137123745824,-11.931899926324053
245.80602006688966,-11.347925838234518
246.2006688963211,-10.77838319693718
246.59531772575252,-10.223631068867475
246.98996655518397,-9.683935908244838
247.38461538461542,-9.159474924815298
247.77926421404683,-8.650339817438525
248.17391304347828,-8.156540816956896
248.5685618729097,-7.678010982080091
248.96321070234114,-7.214610693074891
249.3578595317726,-6.766132289803005
249.752508361204,-6.332304803046597
250.14715719063545,-5.9127987310272605
250.54180602006687,-5.50723081649479
250.93645484949832,-5.1151687836517645
251.33110367892976,-4.736135998417958
251.72575250836118,-4.369616020040136
252.12040133779263,-4.015057016743832
252.51505016722405,-3.6718760229216514
252.9096989966555,-3.339463020188117
253.30434782608694,-3.0171848294335972
253.69899665551836,-2.704388805706952
254.0936454849498,-2.4004063322976807
254.48829431438122,-2.104556114706654
254.88294314381267,-1.8161472792519728
255.2775919732441,-1.534482284797418
255.67224080267553,-1.258859659489577
256.06688963210695,-0.9885765774032064
256.4615384615384,-0.7229312926067735
256.85618729096984,-0.4612254503424219
257.2508361204013,-0.20276629675855518
257.6454849498328,0.0531311900777112
258.04013377926424,0.30714222432498245
258.4347826086956,0.5599301677343727
258.8294314381271,0.8121444923839134
259.2240802675585,1.064418727460692
259.61872909698997,1.3173683677454242
260.0133779264214,1.5715887228586598
260.4080267558528,1.8276526881481705
260.8026755852843,2.086108420312227
261.19732441471575,2.3474769034471046
261.5919732441472,2.612249394153112
261.98662207357864,2.8808847376051325
262.3812709030101,3.1538065500669523
262.7759197324415,3.4314002671640322
263.1705685618729,3.71401006129922
263.5652173913044,4.001935635856202
263.9598662207358,4.295428908247657
264.35451505016727,4.5946905983795645
264.74916387959865,4.899866743676789
265.1438127090301,5.211045166386083
265.53846153846155,5.528251923392371
265.933110367893,5.851447773186846
266.32775919732444,6.180524698848983
266.72240802675583,6.5153025298815415
267.1170568561873,6.8555257094033415
267.5117056856187,7.200860256478464
267.90635451505017,7.550890976184725
268.3010033444816,7.905118972313276
268.695652173913,8.262959519287474
269.09030100334445,8.623740350913742
269.4849498327759,8.986700423874828
269.87959866220734,9.350989213382189
270.2742474916388,9.715666597068541
270.6688963210702,10.079703380981373
271.0635451505016,10.441982518394832
271.45819397993307,10.801301068073657
271.8528428093645,11.156372933580597
272.24749163879596,11.50583241923009
272.64214046822735,11.848238631364046
273.0367892976588,12.1820807458062
273.43143812709025,12.505784153679995
273.8260869565217,12.817717488327148
274.22073578595314,13.116200525925166
274.6153846153845,13.399512941669347
275.010033444816,13.665903892186027
275.4046822742475,13.913602383309277
275.7993311036789,14.140828370635058
276.19397993311037,14.345804528525505
276.5886287625418,14.52676861164895
276.9832775919732,14.681986321885258
277.37792642140465,14.809764582693367
277.7725752508361,14.908465113010708
278.16722408026754,14.976518183632836
278.56187290969905,15.012436430973743
278.9565217391305,15.01482859632862
279.35117056856194,14.98241305339723
279.74581939799333,14.914030983042935
280.1404682274248,14.808659052176898
280.5351170568562,14.66542145339011
280.92976588628767,14.483601163579456
281.3244147157191,14.262650283393963
281.7190635451505,14.002199324880214
282.11371237458195,13.702065322234537
282.5083612040134,13.362258650024168
282.90301003344484,12.982988444558131
283.2976588628763,12.564666537155253
283.6923076923077,12.107909822737131
284.0869565217391,11.613541003296882
284.4816053511706,11.082587663156696
284.876254180602,10.516279651304595
285.27090301003346,9.916044765241619
285.66555183946485,9.283502750405574
286.0602006688963,8.62045764908244
286.45484949832775,7.928888552473543
286.8494983277592,7.210938828960025
287.24414715719064,6.468903920295678
287.63879598662203,5.7052178151650885
288.0334448160535,4.922438325994541
288.4280936454849,4.123231309822569
288.82274247491637,3.310353987186998
289.2173913043478,2.4866375241463716
289.6120401337792,1.6549690515405762
290.00668896321065,0.8182733022538258
290.4013377926421,-0.02050594853740307
290.79598662207354,-0.8584244534479116
291.190635451505,-1.6925558874588151
291.5852842809364,-2.5200098845263352
291.9799331103678,-3.3379495396340477
292.37458193979927,-4.143608207954651
292.7692307692307,-4.93430544329808
293.1638795986622,-5.707461930617833
293.55852842809367,-6.460613281815522
293.95317725752506,-7.191422580194551
294.3478260869565,-7.897691576390894
294.74247491638795,-8.577370457184058
295.1371237458194,-9.228566127947316
295.5317725752509,-9.849548969332611
295.92642140468234,-10.43875804877897
296.3210702341138,-10.994804787274486
296.7157190635452,-11.516475101175866
297.1103678929766,-12.002730057508224
297.5050167224081,-12.4527050987432
297.8996655518395,-12.86570790933797
298.29431438127096,-13.241215011076687
298.68896321070235,-13.57886718728871
299.0836120401338,-13.878463847163976
299.47826086956525,-14.139956450507826
