Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
200.0,18.089921741812404
200.36572663091704,20.033923346459044
200.73145326183402,22.1015649631594
201.09717989275106,24.29141113990056
201.4629065236681,26.60089867274948
201.82863315458508,29.026259567985896
202.19435978550212,31.56244498619261
202.56008641641913,34.20305061187692
202.92581304733613,36.940244194877515
203.29153967825314,39.764696368023095
203.65726630917018,42.665516244932526
204.0229929400872,45.630193724657
204.3887195710042,48.64455085573381
204.7544462019212,51.69270501923482
205.12017283283825,54.757047056194864
205.48589946375523,57.818237767574125
205.85162609467227,60.85522643421226
206.2173527255893,63.845295121815816
206.5830793565063,66.7641325362237
206.94880598742333,69.58594106419223
207.31453261834037,72.28358036486787
207.68025924925735,74.82875045990154
208.04598588017438,77.19221670134576
208.4117125110914,79.34407827415505
208.77743914200843,81.25408101478858
209.14316577292544,82.89197430223302
209.50889240384245,84.22791060894139
209.87461903475946,85.23288499670953
210.24034566567647,85.87921042114839
210.60607229659348,86.14102318890541
210.97179892751052,85.99481132212914
211.3375255584275,85.41995696130762
211.70325218934454,84.3992823263509
212.06897882026158,82.91958721230895
212.43470545117856,80.97216458562123
212.8004320820956,78.55327964306142
213.16615871301263,75.66459677871133
213.53188534392962,72.31353835787296
213.89761197484665,68.51355910354106
214.2633386057637,64.2843203379404
214.6290652366807,59.65174935443281
214.9947918675977,54.6479708724964
215.36051849851472,49.311099876254175
215.72624512943173,43.68488815298616
216.09197176034874,37.818220497731936
216.45769839126575,31.7644607642278
216.8234250221828,25.580652615901364
217.1891516530998,19.326584823864266
217.5548782840168,13.063736101244475
217.92060491493385,6.8541195588788
218.28633154585083,0.7590517030926743
218.65205817676787,-5.162124748998282
219.0177848076849,-10.853331305583284
219.38351143860194,-16.263021703462226
219.74923806951892,-21.345390121250453
220.11496470043596,-26.061481792896167
220.48069133135297,-30.38016907538947
220.84641796226998,-34.27895824581059
221.212144593187,-37.74459586654255
221.577871224104,-40.7734483894962
221.943597855021,-43.37163463938447
222.30932448593805,-45.55489773905056
222.67505111685506,-47.34821068870283
223.04077774777207,-48.78511792320259
223.40650437868908,-49.90682346217206
223.77223100960612,-50.761044441685165
224.13795764052315,-51.400656581978204
224.50368427144014,-51.88216522707966
224.86941090235717,-52.26404174076214
225.2351375332742,-52.60497004661957
225.6008641641912,-52.96205178994774
225.96659079510823,-53.38902085543096
226.33231742602524,-53.934518727732176
226.69804405694225,-54.64048141222486
227.06377068785926,-55.54068636789663
227.4294973187763,-56.65950421462108
227.7952239496933,-58.01089497095023
228.16095058061032,-59.597682396468386
228.52667721152733,-61.411132820433195
228.89240384244437,-63.43085682192781
229.25813047336135,-65.62504348729745
229.6238571042784,-67.95102792086149
229.98958373519537,-70.35618344558596
230.3553103661124,-72.77912072832281
230.72103699702944,-75.15116713005133
231.08676362794648,-77.39809114802473
231.45249025886346,-79.44202911614381
231.8182168897805,-81.20356459093742
232.1839435206975,-82.60390529372103
232.54967015161452,-83.56709831120708
232.91539678253156,-84.0222216618939
233.28112341344857,-83.9054894686117
233.64685004436558,-83.16220895354796
234.0125766752826,-81.74853035632603
234.3783033061996,-79.63293567495585
234.7440299371166,-76.79741878384887
235.10975656803362,-73.23831786073505
235.47548319895066,-68.96677094891977
235.8412098298677,-64.00877661372058
236.20693646078468,-58.40485367573785
236.5726630917017,-52.20930651555924
236.93838972261875,-45.489114998740284
237.30411635353573,-38.322480196345204
237.66984298445277,-30.797068301668354
238.0355696153698,-23.008005014266782
238.40129624628682,-15.055680767170093
238.76702287720383,-7.043433166126386
239.13274950812084,0.9248233706717292
239.49847613903785,8.746949699302156
239.86420276995486,16.324846191621997
240.22992940087187,23.566563583254663
240.5956560317889,30.388201247645
240.96138266270592,36.715542145394494
241.32710929362293,42.485383815616565
241.69283592453993,47.6465361354821
242.05856255545694,52.16046868070164
242.42428918637398,56.00160285528406
242.79001581729102,59.157256008835375
243.155742448208,61.627256038153654
243.52146907912504,63.42325504396845
243.88719571004208,64.56777912278997
244.25292234095906,65.09305804515154
244.6186489718761,65.03968322951854
244.9843756027931,64.4551449915407
245.35010223371012,63.39230055626052
245.71582886462716,61.907822883516644
246.08155549554417,60.060677171674904
246.44728212646118,57.910667234365654
246.81300875737819,55.517088098520155
247.1787353882952,52.937514487125426
247.54446201921223,50.226747673037174
247.91018865012921,47.435935858324534
248.27591528104625,44.611876059562725
248.6416419119633,41.79649873817348
249.00736854288027,39.0265303338617
249.3730951737973,36.333323612513226
249.73882180471435,33.74284144557626
250.10454843563136,31.275776358556588
250.47027506654837,28.947785932545198
250.8360016974654,26.769822879331613
251.2017283283824,24.74853826376458
251.56745495929943,22.886736812680592
251.9331815902164,21.183864402937132
252.29890822113344,19.636509524450418
252.66463485205045,18.23890262607446
253.03036148296746,16.98339963392862
253.3960881138845,15.860938453458031
253.76181474480154,14.861459811445894
254.12754137571858,13.974286262193198
254.4932680066356,13.1884554911726
254.8589946375526,12.493006136585151
255.22472126846958,11.877216169852183
255.59044789938662,11.330795402973104
255.95617453030357,10.844034912323092
256.3219011612206,10.407917086828945
256.6876277921376,10.014190636766278
257.05335442305466,9.655415259781872
257.4190810539717,9.324980781955269
257.78480768488873,9.017105507137655
258.1505343158057,8.726818253549322
258.51626094672275,8.449928169890029
258.8819875776398,8.182985941001993
259.24771420855683,7.923239451020275
259.6134408394738,7.668586403281373
259.9791674703908,7.417525831350859
260.34489410130783,7.169109901115639
260.7106207322248,6.922896922677631
261.07634736314185,6.678906081140049
261.44207399405883,6.437574071047753
261.80780062497587,6.199713589207842
262.1735272558929,5.966473509008953
262.53925388680995,5.739300525441654
262.9049805177269,5.519902118291186
263.27070714864396,5.310210821320998
263.636433779561,5.112349993283203
264.00216041047804,4.9286015439834685
264.367887041395,4.7613763537699185
264.733613672312,4.613188413452666
265.09934030322904,4.486633977767012
265.465066934146,4.384377242269803
265.83079356506306,4.309144194582608
266.19652019598004,4.2637263313774705
266.5622468268971,4.250995850634553
266.9279734578141,4.273933707055891
267.29370008873116,4.335671545411886
267.6594267196482,4.439547997391025
268.02515335056523,4.589179145765003
268.3908799814822,4.788542137996479
268.75660661239925,5.042069992089412
269.1223332433163,5.3547546126185175
269.4880598742333,5.732253966103585
269.8537865051502,6.180998302520025
270.21951313606723,6.708289311331163
270.5852397669843,7.322385228834665
270.9509663979013,8.032564234403196
271.31669302881835,8.849158051598803
271.68241965973533,9.783547567593484
272.04814629065237,10.848112554737153
272.4138729215694,12.056128263998316
272.77959955248645,13.421602788750256
273.1453261834034,14.95905067776038
273.51105281432046,16.68320029557488
273.8767794452375,18.608634850425773
274.2425060761545,20.749369773269834
274.60823270707147,23.118372150855073
274.97395933798845,25.727031081827093
