Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-14.831762732203039
205.48494983277598,-15.004813965978682
205.96989966555176,-15.138686766410109
206.45484949832775,-15.229154202034684
206.93979933110373,-15.272092016039041
207.42474916387962,-15.26357354106201
207.9096989966555,-15.19997473554924
208.39464882943147,-15.078087202732236
208.87959866220737,-14.89523606852965
209.36454849498327,-14.649398564001816
209.84949832775922,-14.33931817177225
210.33444816053512,-13.964608367624018
210.81939799331101,-13.525839445078145
211.304347826087,-13.024601776892204
211.78929765886286,-12.463539246583926
212.27424749163876,-11.846347537304007
212.75919732441474,-11.177733497536709
213.24414715719064,-10.463333845781165
213.7290969899665,-9.709593890696317
214.2140468227425,-8.923609529377304
214.69899665551839,-8.112938305696117
215.18394648829428,-7.285387515621882
215.66889632107026,-6.4487890152131415
216.15384615384613,-5.610771354581746
216.63879598662203,-4.778540042757887
217.123745819398,-3.958676149912625
217.6086956521739,-3.1569621674532238
218.09364548494977,-2.378242235108549
218.57859531772576,-1.626321711634753
219.06354515050165,-0.9039088274448058
219.54849498327755,-0.21259900943113547
220.0334448160535,0.4470994361390175
220.5183946488294,1.075701160907903
221.0033444816053,1.6746451973523957
221.48829431438128,2.246166859793099
221.97324414715726,2.7931455387756032
222.45819397993304,3.3189341003677084
222.94314381270902,3.8271757520203677
223.428093645485,4.321614307646675
223.91304347826082,4.805903818312874
224.39799331103677,5.283423541790233
224.88294314381275,5.7571041829066
225.36789297658865,6.22927119969497
225.85284280936452,6.701510674353459
226.33779264214053,7.174562727365182
226.8227424749164,7.64824665509593
227.3076923076923,8.121420870734575
227.79264214046827,8.591979339644217
228.27759197324417,9.056884582531996
228.76254180602004,9.512235577238068
229.24749163879602,9.953367161875857
229.73244147157192,10.374975987322713
230.2173913043478,10.771266842103318
230.70234113712377,11.136112408016402
231.18729096989966,11.463219283430327
231.67224080267556,11.746293453201861
232.1571906354515,11.979199241004235
232.6421404682274,12.15610703876867
233.1270903010033,12.271626607170692
233.6120401337793,12.320924292543319
234.09698996655516,12.299823921523137
234.58193979933105,12.204892253758096
235.06688963210703,12.033510581535962
235.55183946488293,11.783934311056639
236.0367892976588,11.455342156936544
236.5217391304348,11.047876004031853
237.00668896321068,10.562671661624695
237.49163879598657,10.001879806979417
237.97658862876256,9.36867554905255
238.46153846153845,8.667254386160948
238.94648829431432,7.902811998539722
239.4314381270903,7.081505375755522
239.91638795986628,6.210393242645317
240.4013377926421,5.297354573116251
240.88628762541805,4.35098507788045
241.37123745819403,3.3804727950517552
241.85618729096993,2.3954551613558897
242.3411371237458,1.4058610618475051
242.8260869565218,0.42174223729995364
243.31103678929767,-0.5469010008377434
243.79598662207357,-1.4902945643155536
244.28093645484955,-2.3990607932272288
244.76588628762545,-3.2643793284649094
245.25083612040132,-4.078134455311711
245.7357859531773,-4.833045384933853
246.2207357859532,-5.522776647835534
246.7056856187291,-6.142026472297326
247.19063545150505,-6.686591681111594
247.67558528428094,-7.153408252524368
248.16053511705684,-7.540567263074252
248.6454849498328,-7.847306476016231
249.1304347826087,-8.073978374378676
249.61538461538458,-8.221995971037993
250.10033444816057,-8.293758257603063
250.58528428093643,-8.292557665992334
251.07023411371233,-8.22247238834375
251.5551839464883,-8.088246803540757
252.0401337792642,-7.89516356250619
252.52508361204008,-7.648911063760458
253.0100334448161,-7.355450087626959
253.49498327759196,-7.020883244225479
253.97993311036785,-6.651330630533037
254.46488294314383,-6.252814699471947
254.94983277591973,-5.831156842458674
255.4347826086956,-5.391887606209325
255.91973244147158,-4.940171839203621
256.4046822742475,-4.48074942900036
256.8896321070234,-4.017891683495202
257.3745819397993,-3.5553728586636386
257.85953177257534,-3.0964558681672494
258.3444816053511,-2.643890844895056
258.8294314381271,-2.199924971024447
259.3143812709031,-1.766321852543795
259.7993311036789,-1.344388678830081
260.2842809364548,-0.9350094628764835
260.76923076923083,-0.5386827826258476
261.2541806020067,-0.15556261491763096
261.7391304347826,0.2144989534876761
262.2240802675586,0.5719081608446169
262.7090301003345,0.9172860005960922
263.19397993311037,1.2514253536029885
263.6789297658863,1.5752494240987527
264.1638795986622,1.8897720126028437
264.6488294314381,2.1960601209248534
265.13377926421407,2.4951993659460188
265.61872909698997,2.7882626671241826
266.10367892976586,3.076282654594422
266.5886287625418,3.3602282092589357
267.0735785953177,3.640985485893815
267.5585284280936,3.919343682049982
268.0434782608696,4.195985701015331
268.5284280936455,4.471483721968731
269.01337792642136,4.746299543158531
269.49832775919737,5.020789414344483
269.9832775919732,5.295212932691658
270.4682274247491,5.569745450465655
270.9531772575251,5.844493340019477
271.438127090301,6.119511386270944
271.9230769230769,6.39482153162562
272.40802675585286,6.670432183784523
272.89297658862876,6.946357312317983
273.37792642140465,7.222634603361804
273.8628762541806,7.4993420103905315
274.3478260869565,7.776612128914114
274.8327759197324,8.054643929390368
275.31772575250835,8.333711500062993
275.80267558528436,8.614169573569175
276.28762541806014,8.89645573140159
