Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
205.0,-27.446548489457765
205.48494983277598,-27.44950850969025
205.96989966555176,-27.390011408800703
206.45484949832775,-27.26621956234246
206.93979933110373,-27.076590011465566
207.42474916387962,-26.819892447909247
207.9096989966555,-26.495224531106306
208.39464882943147,-26.102024321170504
208.87959866220737,-25.64007965563657
209.36454849498327,-25.109534346190767
209.84949832775922,-24.51089112330001
210.33444816053512,-23.84501131052014
210.81939799331101,-23.11311126514785
211.304347826087,-22.31675567651619
211.78929765886286,-21.45784786632901
212.27424749163876,-20.538617285684087
212.75919732441474,-19.561604449592156
213.24414715719064,-18.529643590662943
213.7290969899665,-17.445843348121585
214.2140468227425,-16.31356583548538
214.69899665551839,-15.136404449304514
215.18394648829428,-13.918160791776346
215.66889632107026,-12.662821081404642
216.15384615384613,-11.374532418103009
216.63879598662203,-10.057579252326843
217.123745819398,-8.716360382351622
217.6086956521739,-7.355366770311312
218.09364548494977,-5.979160426909392
218.57859531772576,-4.592354567893365
219.06354515050165,-3.199595193673295
219.54849498327755,-1.8055441882990444
220.0334448160535,-0.4148639768967647
220.5183946488294,0.9677962767779987
221.0033444816053,2.337813007145709
221.48829431438128,3.6905992456228867
221.97324414715726,5.021614457788836
222.45819397993304,6.326373437897633
222.94314381270902,7.600454515097037
223.428093645485,8.839507352609262
223.91304347826082,10.03926063865387
224.39799331103677,11.195529975365908
224.88294314381275,12.304226268988227
225.36789297658865,13.361364911098406
225.85284280936452,14.36307601673238
226.33779264214053,15.305615951477582
226.8227424749164,16.185380336682748
227.3076923076923,16.99891867089571
227.79264214046827,17.742950647753087
228.27759197324417,18.41438418728019
228.76254180602004,19.010335130565444
229.24749163879602,19.528148478800972
229.73244147157192,19.965420988602066
230.2173913043478,20.320024868196985
230.70234113712377,20.590132255388095
231.18729096989966,20.774240099922366
231.67224080267556,20.871195021753543
232.1571906354515,20.880217674159795
232.6421404682274,20.800926108113856
233.1270903010033,20.63335761279196
233.6120401337793,20.377988497462727
234.09698996655516,20.035751282771738
234.58193979933105,19.60804878486248
235.06688963210703,19.096764603785015
235.55183946488293,18.504269567867492
236.0367892976588,17.83342373748241
236.5217391304348,17.087573633981634
237.00668896321068,16.270544431286723
237.49163879598657,15.386626927248132
237.97658862876256,14.440559197814972
238.46153846153845,13.437502927456539
238.94648829431432,12.383014502276769
239.4314381270903,11.283011045861564
239.91638795986628,10.143731670113475
240.4013377926421,8.971694302190237
240.88628762541805,7.7736485322695135
241.37123745819403,6.556525003434738
241.85618729096993,5.327381932886147
242.3411371237458,4.093349411493792
242.8260869565218,2.861572175213271
243.31103678929767,1.639151576114348
