Wavelength(nm),Delta_epsilon(M^-1 cm^-1)
202.0,-7.297976206668052
202.39464882943145,-7.796718004492103
202.78929765886286,-8.323169920084482
203.18394648829428,-8.875541310130934
203.57859531772573,-9.451395471714063
203.97324414715717,-10.047629664853586
204.36789297658862,-10.660474387750632
204.76254180602007,-11.285514159718657
205.1571906354515,-11.917731208766229
205.55183946488296,-12.551572448121295
205.94648829431438,-13.181039026923388
206.3411371237458,-13.799796633827889
206.73578595317724,-14.4013036991409
207.1304347826087,-14.97895375448768
207.52508361204013,-15.526227526062177
207.91973244147155,-16.036849893382882
208.31438127090297,-16.504946650853512
208.70903010033447,-16.9251960517369
209.1036789297659,-17.292970362419407
209.4983277591973,-17.604463066992594
209.89297658862876,-17.85679789331144
210.2876254180602,-18.048116441654802
210.68227424749165,-18.17764185577656
211.07692307692307,-18.245716665345252
211.47157190635448,-18.253813640797095
211.86622073578593,-18.204519234710723
212.26086956521738,-18.101489936082945
212.65551839464882,-17.949382627439782
213.05016722408024,-17.75376079134845
213.44481605351172,-17.520979132819154
213.83946488294316,-17.258049827943218
214.23411371237458,-16.97249413309783
214.62876254180603,-16.672183451956045
215.02341137123744,-16.365174128440813
215.4180602006689,-16.05954019856302
215.81270903010034,-15.763208099712433
216.20735785953175,-15.483796931189442
216.6020066889632,-15.228467332302323
216.99665551839462,-15.003781454770166
217.3913043478261,-14.815575919371222
217.78595317725754,-14.668849122638713
218.18060200668896,-14.567663844122855
218.5752508361204,-14.515065824375903
218.96989966555185,-14.513018841228453
219.36454849498327,-14.562356787548136
219.7591973244147,-14.662753309971285
220.15384615384613,-14.81270965678784
220.54849498327758,-15.009561453789889
220.94314381270902,-15.249505135099273
221.33779264214044,-15.527644669914228
221.7324414715719,-15.838059029827434
222.12709030100336,-16.17389053486839
222.5217391304348,-16.52745381253312
222.91638795986623,-16.89036462326045
223.31103678929765,-17.253687270487408
223.7056856187291,-17.60809874316757
224.10033444816054,-17.944067147917295
224.49498327759198,-18.252041386727832
224.8896321070234,-18.522648433409447
225.28428093645482,-18.746893970862395
225.67892976588627,-18.916361594850986
226.07357859531774,-19.02340530455125
226.46822742474916,-19.06132963592016
226.8628762541806,-19.02455161111985
227.25752508361205,-18.90873873843752
227.6521739130435,-18.710917656929407
228.04682274247492,-18.4295487137536
228.44147157190633,-18.06456279646511
228.83612040133778,-17.61735808939917
229.23076923076923,-17.090756019085497
229.62541806020067,-16.488917403705962
230.0200668896321,-15.817221609084601
