Wavelength(nm),Δε_Gaussian
202,19.6629303843836
202.394648829431,21.4240042002799
202.789297658863,23.2695952053629
203.183946488294,25.1958455230044
203.578595317726,27.197903272011
203.973244147157,29.2698856001198
204.367892976589,31.4048490814962
204.76254180602,33.594768402059
205.157190635451,35.8305242927333
205.551839464883,38.1019017024694
205.946488294314,40.397599225518
206.341137123746,42.70525080577
206.735785953177,45.0114607292897
207.130434782609,47.301852878603
207.52508361204,49.5611351530993
207.919732441472,51.7731798537472
208.314381270903,53.9211206826074
208.709030100334,55.9874668149095
209.103678929766,57.9542342616172
209.498327759197,59.8030944529986
209.892976588629,61.5155396401743
210.28762541806,63.0730643353789
210.682274247492,64.4573615982989
211.076923076923,65.6505325330234
211.471571906355,66.635306897608
211.866220735786,67.3952722576326
212.260869565217,67.9151086497758
212.655518394649,68.1808252760015
213.05016722408,68.1799953391845
213.444816053512,67.9019847731309
213.839464882943,67.3381703303275
214.234113712375,66.4821422852603
214.628762541806,65.3298869046283
215.023411371237,63.8799438415087
215.418060200669,62.1335337395753
215.8127090301,60.094651594165
216.207357859532,57.7701218143992
216.602006688963,55.1696114660098
216.996655518395,52.3055988452131
217.391304347826,49.1932953326871
217.785953177258,45.8505193916277
218.180602006689,42.2975225885971
218.57525083612,38.5567686094775
218.969899665552,34.6526673902556
219.364548494983,30.6112676547111
219.759197324415,26.4599123165302
220.153846153846,22.2268623277248
220.548494983278,17.940895603094
220.943143812709,13.6308885862306
221.33779264214,9.32538881164692
221.732441471572,5.05218742766182
222.127090301003,0.837901047028881
222.521739130435,-3.29242753710217
222.916387959866,-7.31570031147457
223.311036789298,-11.2110975609055
223.705685618729,-14.960365430415
224.100334448161,-18.5480498812315
224.494983277592,-21.9616705005825
224.889632107023,-25.1918289592887
225.284280936455,-28.2322484393567
225.678929765886,-31.0797420383808
226.073578595318,-33.7341099544531
226.468227424749,-36.1979671150249
226.862876254181,-38.4765047825456
227.257525083612,-40.577191493401
227.652173913043,-42.5094204090865
228.046822742475,-44.2841117256914
228.441471571906,-45.9132801490542
228.836120401338,-47.4095785530699
229.230769230769,-48.785829759107
229.625418060201,-50.0545588751148
230.020066889632,-51.2275387929474
230.414715719064,-52.3153612511061
230.809364548495,-53.3270453275941
231.204013377926,-54.2696943447706
231.598662207358,-55.1482109664215
231.993311036789,-55.965078778112
232.387959866221,-56.720216905559
232.782608695652,-57.4109122904309
233.177257525084,-58.0318321629513
233.571906354515,-58.5751170849226
233.966555183946,-59.03055274699
234.361204013378,-59.385816552668
234.755852842809,-59.6267929703521
235.150501672241,-59.7379497418092
235.545150501672,-59.702765355364
235.939799331104,-59.5041967718055
236.334448160535,-59.1251752708707
236.729096989967,-58.5491174971638
237.123745819398,-57.7604383479773
237.518394648829,-56.7450522728939
237.913043478261,-55.4908498469168
238.307692307692,-53.9881371253701
238.702341137124,-52.2300262700183
239.096989966555,-50.2127672223302
239.491638795987,-47.9360117536554
239.886287625418,-45.403002997965
240.280936454849,-42.6206855194922
240.675585284281,-39.5997330293652
241.070234113712,-36.3544929837811
241.464882943144,-32.9028494119681
241.859531772575,-29.2660073765131
242.254180602007,-25.4682044054627
242.648829431438,-21.5363560029862
243.04347826087,-17.499643897015
243.438127090301,-13.3890569788416
243.832775919732,-9.23689589995208
244.227424749164,-5.07625299304639
244.622073578595,-0.940479564410846
245.016722408027,3.13734733968303
245.411371237458,7.12494685261912
245.80602006689,10.9913336186454
246.200668896321,14.707284105174
246.595317725753,18.2457605565797
246.989966555184,21.5822845495588
247.384615384615,24.6952535754596
247.779264214047,27.5661956593554
248.173913043478,30.1799586804924
248.56856187291,32.5248327351302
248.963210702341,34.5926055330648
249.357859531773,36.3785523982858
249.752508361204,37.8813639113351
250.147157190635,39.1030155502592
250.541806020067,40.0485848289216
250.936454849498,40.7260223730402
251.33110367893,41.1458840999384
251.725752508361,41.3210321693679
252.120401337793,41.2663126487553
252.515050167224,40.998217892633
252.909698996655,40.5345414848673
253.304347826087,39.8940332511706
253.698996655518,39.0960613404245
254.09364548495,38.1602877222894
254.488294314381,37.1063626836629
254.882943143813,35.953643057409
255.277591973244,34.7209380133935
255.672240802676,33.4262853135262
256.066889632107,32.0867600069634
256.461538461538,30.7183166442608
256.85618729097,29.3356652424685
257.250836120401,27.9521804558855
257.645484949833,26.5798427145783
258.040133779264,25.2292094960693
258.434782608696,23.9094144020805
258.829431438127,22.6281913253858
259.224080267558,21.3919207116235
259.61872909699,20.2056947440871
260.013377926421,19.0733982000668
260.408026755853,17.9978017369501
260.802675585284,16.9806644549681
261.197324414716,16.0228427398959
261.591973244147,15.1244026011256
261.986622073579,14.2847329760245
262.38127090301,13.5026577581924
262.775919732441,12.776544613503
263.170568561873,12.1044089628544
263.565217391304,11.4840118246155
263.959866220736,10.9129505143619
264.354515050167,10.388741487509
264.749163879599,9.90889487614127
265.14381270903,9.47098051037167
265.538461538462,9.072685423954
