Wavelength(nm),Δε_Gaussian
202,9.52749039450227
202.394648829431,11.5755045836515
202.789297658863,13.7897683245113
203.183946488294,16.1669421251255
203.578595317726,18.7018000144427
203.973244147157,21.3871929574144
204.367892976589,24.2140388098436
204.76254180602,27.1713395345711
205.157190635451,30.246225841817
205.551839464883,33.424028858263
205.946488294314,36.6883778890835
206.341137123746,40.0213228311411
206.735785953177,43.4034793390512
207.130434782609,46.8141944517742
207.52508361204,50.2317300662298
207.919732441472,53.6334614033976
208.314381270903,56.9960874554197
208.709030100334,60.2958503296855
209.103678929766,63.5087604145728
209.498327759197,66.6108243748366
209.892976588629,69.5782731328911
210.28762541806,72.3877871931811
210.682274247492,75.016716906182
211.076923076923,77.4432955308018
211.471571906355,79.6468432230664
211.866220735786,81.6079603393501
212.260869565217,83.3087086796567
212.655518394649,84.7327794982652
213.05016722408,85.8656472658473
213.444816053512,86.6947082728201
213.839464882943,87.2094032159541
214.234113712375,87.4013229109608
214.628762541806,87.2642962290362
215.023411371237,86.7944592752235
215.418060200669,85.9903047247355
215.8127090301,84.852710126785
216.207357859532,83.3849438929508
216.602006688963,81.5926476287586
216.996655518395,79.4837934631348
217.391304347826,77.0686150996806
217.785953177257,74.3595114728987
218.180602006689,71.3709221545771
218.57525083612,68.1191740288546
218.969899665552,64.6222992418346
219.364548494983,60.8998250295583
219.759197324415,56.9725367266881
220.153846153846,52.8622160406735
220.548494983278,48.5913575194597
220.943143812709,44.1828670161149
221.33779264214,39.6597468275129
221.732441471572,35.0447730192649
222.127090301003,30.3601712062905
222.521739130435,25.6272976982742
222.916387959866,20.8663334037272
223.311036789298,16.0959981808233
223.705685618729,11.3332933979785
224.100334448161,6.59328029944815
224.494983277592,1.88890134630305
224.889632107023,-2.76914898452782
225.284280936455,-7.37249840639514
225.678929765886,-11.9151116870396
226.073578595318,-16.3932432316661
226.468227424749,-20.8053260383457
226.862876254181,-25.1517974124483
227.257525083612,-29.4348636506074
227.652173913043,-33.6582077627877
228.046822742475,-37.8266461335083
228.441471571906,-41.9457417686512
228.836120401338,-46.0213833716958
229.230769230769,-50.0593408846389
229.625418060201,-54.0648092612359
230.020066889632,-58.0419530674673
230.414715719064,-61.9934649889833
230.809364548495,-65.9201514405335
231.204013377926,-69.8205582022291
231.598662207358,-73.6906483480679
231.993311036789,-77.5235436920045
232.387959866221,-81.3093395767476
232.782608695652,-85.0350011029226
233.177257525084,-88.6843468847133
233.571906354515,-92.2381241756292
233.966555183946,-95.6741767958667
234.361204013378,-98.967704778356
234.755852842809,-102.091612105854
235.150501672241,-105.016936410375
235.545150501672,-107.713352122765
235.939799331104,-110.149736365946
236.334448160535,-112.294784947361
236.729096989967,-114.117664184842
237.123745819398,-115.588683047384
237.518394648829,-116.67996924976
237.913043478261,-117.366132537371
238.307692307692,-117.624898452468
238.702341137124,-117.437696388496
239.096989966555,-116.790186705693
239.491638795987,-115.672713074589
239.886287625418,-114.080667997765
240.280936454849,-112.01476158527
240.675585284281,-109.481186065867
241.070234113712,-106.491671136176
241.464882943144,-103.063428007482
241.859531772575,-99.2189828255597
242.254180602007,-94.9859029305967
242.648829431438,-90.3964221109968
243.04347826087,-85.4869735088101
243.438127090301,-80.2976410838765
243.832775919732,-74.8715424748735
244.227424749164,-69.2541576550966
244.622073578595,-63.4926189277839
245.016722408027,-57.6349785123866
245.411371237458,-51.7294702257755
245.80602006689,-45.8237815619964
246.200668896321,-39.964351836043
246.595317725753,-34.1957110101249
246.989966555184,-28.5598724062412
247.384615384615,-23.0957907784269
247.779264214047,-17.838895232477
248.173913043478,-12.8207043071243
248.56856187291,-8.06852823958892
248.963210702341,-3.60526110219282
249.357859531773,0.550736813548253
249.752508361204,4.3856682059244
250.147157190635,7.89024346783102
250.541806020067,11.0595466434778
250.936454849498,13.8928299932716
251.33110367893,16.3932458358063
251.725752508361,18.5675253379994
252.120401337793,20.4256146041522
252.515050167224,21.9802787714018
252.909698996656,23.2466848624996
253.304347826087,24.2419738964432
253.698996655518,24.9848322408421
254.09364548495,25.4950714413697
254.488294314381,25.7932248227293
254.882943143813,25.9001680650519
255.277591973244,25.8367697639733
255.672240802676,25.6235767261393
256.066889632107,25.2805374772706
256.461538461538,24.8267662068666
256.85618729097,24.2803481776932
257.250836120401,23.6581865198648
257.645484949833,22.9758893334144
258.040133779264,22.2476951585242
258.434782608696,21.4864341517045
258.829431438127,20.7035217358205
259.224080267558,19.9089810729824
259.61872909699,19.1114904378542
260.013377926421,18.3184514363899
260.408026755853,17.5360740091809
260.802675585284,16.7694742645081
261.197324414716,16.022781386825
