Wavelength(nm),Δε_Gaussian
202,-10.6811120956091
202.394648829431,-13.9338420457381
202.789297658863,-17.3610444103479
203.183946488294,-20.9392905731526
203.578595317726,-24.6417681078536
203.973244147157,-28.4385441468957
204.367892976589,-32.2969067439365
204.76254180602,-36.1817812178596
205.157190635451,-40.0562164574486
205.551839464883,-43.8819341846812
205.946488294314,-47.6199322792117
206.341137123746,-51.2311315149265
206.735785953177,-54.6770535073879
207.130434782609,-57.9205163704342
207.52508361204,-60.9263335772204
207.919732441472,-63.6620008542212
208.314381270903,-66.0983556358544
208.709030100334,-68.2101936921249
209.103678929766,-69.9768280208083
209.498327759197,-71.3825759666725
209.892976588629,-72.4171617790901
210.28762541806,-73.0760234210123
210.682274247492,-73.3605143610777
211.076923076923,-73.2779932714941
211.471571906354,-72.8417969640606
211.866220735786,-72.0710944653734
212.260869565217,-70.9906227952289
212.655518394649,-69.6303077018336
213.05016722408,-68.0247752550793
213.444816053512,-66.2127627372669
213.839464882943,-64.2364396346151
214.234113712375,-62.1406516627766
214.628762541806,-59.9721026018478
215.023411371237,-57.7784902251499
215.418060200669,-55.6076137444898
215.8127090301,-53.5064709354304
216.207357859532,-51.520363432442
216.602006688963,-49.6920285892871
216.996655518395,-48.0608157887963
217.391304347826,-46.6619241726643
217.785953177258,-45.5257174700251
218.180602006689,-44.6771299661491
218.57525083612,-44.1351757102725
218.969899665552,-43.9125708615668
219.364548494983,-44.0154766672574
219.759197324415,-44.4433680135052
220.153846153846,-45.189029847128
220.548494983278,-46.2386810948786
220.943143812709,-47.5722230669298
221.33779264214,-49.1636067808788
221.732441471572,-50.9813112374923
222.127090301003,-52.9889224709711
222.521739130435,-55.145801230914
222.916387959866,-57.4078254704722
223.311036789298,-59.7281924485241
223.705685618729,-62.0582642286819
224.100334448161,-64.3484396920949
224.494983277592,-66.5490358836489
224.889632107023,-68.6111615831429
225.284280936455,-70.4875664269457
225.678929765886,-72.1334496860179
226.073578595318,-73.5072139099671
226.468227424749,-74.5711500439215
226.862876254181,-75.2920422791658
227.257525083612,-75.641682768055
227.652173913043,-75.597288372842
228.046822742475,-75.1418137776061
228.441471571906,-74.2641575214913
228.836120401338,-72.9592597582168
229.230769230769,-71.2280927601733
229.625418060201,-69.0775473160572
230.020066889632,-66.5202201726156
230.414715719064,-63.5741095014986
230.809364548495,-60.2622269944422
231.204013377926,-56.6121365729344
231.598662207358,-52.6554308178119
231.993311036789,-48.4271570626341
232.387959866221,-43.9652056424446
232.782608695652,-39.3096730443766
233.177257525084,-34.502212673653
233.571906354515,-29.5853856400392
233.966555183946,-24.602023404428
234.361204013378,-19.594613327423
234.755852842809,-14.6047171609592
235.150501672241,-9.67243135347096
235.545150501672,-4.83589673508968
235.939799331104,-0.130863749799195
