Wavelength(nm),Δε_Gaussian,Δε_Lorentzian,Δε_Voigt
202.0,9.527490394502268,6.795091195470743,15.406891840827354
202.39464882943145,11.575504583651533,7.775192862891044,16.31165932294274
202.78929765886286,13.789768324511295,8.909719944210757,17.243394311138722
203.18394648829428,16.166942125125512,10.202472318673504,18.199544858189338
203.57859531772579,18.701800014442696,11.653376511758035,19.1772155153237
203.9732441471572,21.387192957414424,13.258613391213657,20.17317161649998
204.36789297658862,24.21403880984363,15.01099977058374,21.18384726430006
204.76254180602007,27.171339534571135,16.900512294993273,22.205357060182187
205.1571906354515,30.24622584181702,18.914816602373033,23.2335115697705
205.55183946488293,33.42402885826305,21.03967755947296,24.263836461178645
205.9464882943144,36.688377889083526,23.25917908213907,25.291595202064872
206.34113712374582,40.02132283114114,25.55576279889898,26.311815150163596
206.73578595317724,43.403479339051245,27.910178867799065,27.319316823363007
207.1304347826087,46.81419445177422,30.301498405284384,28.30874608984036
207.52508361204013,50.23173006622978,32.7073385020898,29.274608977098325
207.91973244147158,53.63346140339761,35.10438773496557,30.211308761601817
208.314381270903,56.99608745541969,37.46920798986171,31.113184968628286
208.70903010033447,60.29585032968548,39.779167494875104,31.974553885309383
209.1036789297659,63.5087604145728,42.013281031879615,32.78975016892583
209.4983277591973,66.61082437483655,44.15273443090124,33.55316911745194
209.89297658862876,69.57827313289108,46.18095666485382,34.259309160149115
210.2876254180602,72.3877871931811,48.083242223712865,34.9028141225823
210.68227424749162,75.01671690618198,49.84606615453583,35.47851482259085
211.0769230769231,77.44329553080175,51.456326187889246,35.98146956121551
211.47157190635454,79.64684322306638,52.90076659292104,36.40700308504339
211.86622073578596,81.6079603393501,54.1657899330902,36.750743613524286
212.26086956521738,83.30870867965666,55.23776684770007,37.00865754614575
212.65551839464882,84.73277949826522,56.10383714695491,37.1770814895608
213.05016722408027,85.86564726584731,56.75308213397842,37.2527512734717
213.4448160535117,86.69470827282008,57.177857063434914,37.232827655947084
213.83946488294316,87.20940321595405,57.37501787348188,37.11491845358923
214.2341137123746,87.4013229109608,57.34676735223944,36.89709686930965
214.62876254180603,87.26429622903619,57.10088735699298,36.5779158301809
215.02341137123744,86.79445927522349,56.65021276206167,36.156418189720725
215.4180602006689,85.99030472473551,56.01132631954958,35.63214269284707
215.81270903010034,84.85271012678501,55.20258813472324,35.005125647447265
216.20735785953178,83.3849438929508,54.24173043308306,34.2758982938443
216.60200668896323,81.59264762875863,53.14332326343235,33.4454799121959
216.99665551839465,79.48379346313479,51.916438176851514,32.51536675775837
217.3913043478261,77.06861509968058,50.562809655692405,31.4875169646389
217.7859531772575,74.35951147289865,49.075735582894694,30.364331609715354
218.18060200668896,71.37092215457709,47.439888557879485,29.14863217928215
218.5752508361204,68.11917402885456,45.63214166907067,27.843634731041433
218.96989966555185,64.62229924183457,43.623443859630875,26.452921092530893
219.3645484949833,60.89982502955826,41.38169843933266,24.98040748309344
219.7591973244147,56.97253672668807,38.87549017397092,23.43031098908301
220.15384615384613,52.86221604067348,36.07837148316129,21.80711436009787
220.54849498327758,48.591357519459656,32.973278662698775,20.115529626548284
220.94314381270902,44.18286701611495,29.556546629912955,18.360461064660296
221.33779264214047,39.659746827512905,25.840971441295995,16.546968052987516
221.73244147157192,35.044773019264895,21.85746077767258,14.68022837359923
222.12709030100336,30.360171206290534,17.655003870738696,12.765502510395164
222.52173913043478,25.627297698274198,13.298936052954648,10.808099485688587
222.9163879598662,20.866333403727193,8.867701932693524,8.813344753704634
223.31103678929765,16.09599818082331,4.448477727715339,6.786550635641003
223.7056856187291,11.333293397978473,0.13207410859394506,4.732989735371896
224.10033444816054,6.593280299448153,-3.9924773410700984,2.6578717180091664
224.49498327759198,1.8889013463030455,-7.8433052550318285,0.5663237659741641
224.88963210702343,-2.769148984527823,-11.350744141949686,-1.5366250500875536
225.28428093645485,-7.3724984063951435,-14.461754678776673,-3.646055333976958
225.67892976588627,-11.915111687039646,-17.143415723356938,-5.757164801231915
226.0735785953177,-16.39324323166608,-19.385176489998152,-7.86527162955909
226.46822742474916,-20.805326038345722,-21.199590474133995,-9.965813861112322
226.8628762541806,-25.151797412448264,-22.621352208720715,-12.05434509578318
227.25752508361205,-29.43486365060736,-23.704622942312575,-14.126526812835667
227.6521739130435,-33.658207762787654,-24.5188352144451,-16.178117751426175
228.04682274247492,-37.826646133508305,-25.143367230012988,-18.20496086616195
228.44147157190633,-41.945741768651146,-25.661633839431243,-20.202968449257433
228.8361204013378,-46.02138337169582,-26.15522138710069,-22.168106073639617
229.23076923076923,-50.0593408846389,-26.69868475961165,-24.096376059336514
229.62541806020067,-54.06480926123588,-27.355528254514265,-25.98380119678998
230.02006688963212,-58.0419530674673,-28.175721549982043,-27.826409473880698
230.41471571906354,-61.9934649889833,-29.194882373831575,-29.62022054741267
230.80936454849495,-65.92015144053349,-30.435021053019486,-31.361234674030012
231.2040133779264,-69.82055820222912,-31.906526997930445,-33.045424770026116
231.59866220735788,-73.69064834806794,-33.61092138717204,-34.6687322048003
231.9933110367893,-77.52354369200451,-35.54383399393803,-36.22706684989789
232.38795986622074,-81.30933957674759,-37.69769857047628,-37.71631180628279
232.7826086956522,-85.03500110292256,-40.06379031082164,-39.13233311884587
233.1772575250836,-88.68434688471326,-42.63341607875694,-40.470994661759306
233.57190635451502,-92.23812417562918,-45.398261880202284,-41.728178244101315
233.96655518394647,-95.67417679586674,-48.35004947550747,-42.899808845517406
234.36120401337794,-98.96770477835601,-51.479718790843506,-43.9818847500565
234.75585284280936,-102.09161210585395,-54.77632897666012,-44.97051220639883
235.1505016722408,-105.01693641037534,-58.22578516940613,-45.86194410815846
235.54515050167225,-107.71335212276514,-61.8093981414617,-46.65262206240895
235.93979933110367,-110.14973636594598,-65.50221946763371,-47.33922110150241
236.3344481605351,-112.29478494736115,-69.2710973842626,-47.91869619577791
236.72909698996656,-114.11766418484153,-73.07247271978484,-48.388329645691826
237.123745819398,-115.588683047384,-76.85006042769811,-48.74577837359359
237.51839464882943,-116.67996924976002,-80.53270798356435,-48.98912009963268
237.91304347826087,-117.36613253737066,-84.03285429346988,-49.11689737436916
238.30769230769232,-117.62489845246785,-87.24610437505028,-49.12815845318426
238.70234113712374,-117.43769638849616,-90.05246294978339,-49.02249403454748
239.0969899665552,-116.7901867056934,-92.31971201127507,-48.80006894491834
239.49163879598663,-115.67271307458942,-93.90925175590849,-48.46164793627096
239.88628762541805,-114.08066799776537,-94.68443714620423,-48.008614866029546
240.2809364548495,-112.01476158527022,-94.52104175042,-47.44298465117349
240.67558528428094,-109.48118606586708,-93.3190109356975,-46.76740752549292
241.0702341137124,-106.4916711361764,-91.0142157737532,-45.985165278155165
241.4648829431438,-103.06342800748232,-87.58860722339134,-45.100159309242905
241.85953177257528,-99.21898282555968,-83.07711774517006,-44.1168904999482
242.2541806020067,-94.98590293059674,-77.56993988852844,-43.040431057708844
242.64882943143812,-90.39642211099681,-71.20941844859017,-41.87638865584282
243.04347826086956,-85.48697350881007,-64.18161514978668,-40.63086333938102
243.438127090301,-80.2976410838765,-56.70345920196842,-39.3103978102086
243.83277591973243,-74.87154247487352,-49.00708397637029,-37.92192183205008
244.22742474916384,-69.2541576550966,-41.32331932413162,-36.472691606383975
244.62207357859535,-63.4926189277839,-33.86630436339706,-34.97022506164799
245.01672240802677,-57.634978512386624,-26.820850022989827,-33.42223406822588
245.41137123745818,-51.72947022577546,-20.333626955643968,-31.83655463938066
245.80602006688963,-45.8237815619964,-14.508619114952374,-30.221076202822587
246.20066889632108,-39.96435183604296,-9.406687415332172,-28.58367102885732
246.59531772575252,-34.19571101012488,-5.048616690581426,-26.93212487954624
246.9899665551839,-28.559872406241244,-1.4207186172958028,-25.274069900087458
247.38461538461542,-23.09579077842689,1.5180550914629771,-23.61692071024538
247.77926421404686,-17.83889523247699,3.828487989525441,-21.967814572188555
248.17391304347825,-12.820704307124252,5.583788446382125,-20.333556413932293
248.56856187290964,-8.068528239588916,6.863173233853947,-18.720569377508205
248.96321070234114,-3.6052611021928227,7.74666198181234,-17.13485144094204
249.3578595317726,0.5507368135482528,8.311166539889442,-15.581938536243447
249.75250836120406,4.385668205924399,8.62778692903225,-14.066874455061578
250.14715719063545,7.890243467831022,8.760124531523633,-12.594187702551391
250.54180602006687,11.059546643477837,8.76338768010285,-11.167875331352453
250.93645484949832,13.8928299932716,8.684078253490318,-9.791393664188293
251.3311036789298,16.39324583580628,8.560089253112618,-8.467655698008677
251.7257525083612,18.567525337999392,8.421092679220491,-7.199034877031902
252.12040133779266,20.425614604152177,8.289139296437698,-5.987374828354757
252.51505016722405,21.9802787714018,8.179418954923769,-4.834004573448043
252.90969899665552,23.246684862499624,8.101141009775894,-3.7397586628838337
253.304347826087,24.241973896443195,8.05849363641891,-2.7050016306864033
253.69899665551839,24.98483224084211,8.05163580440194,-1.7296561289654009
254.09364548494977,25.495071441369692,8.077673206797868,-0.8132340828174354
254.48829431438125,25.793224822729343,8.131573440341818,0.04512980066976193
254.88294314381272,25.900168065051925,8.206986193913746,0.8466428279643757
255.27759197324417,25.836769763973265,8.296948049024559,1.5928180577941122
255.6722408026756,25.62357672613931,8.394464516407659,2.285437590393159
256.066889632107,25.280537477270617,8.492970879514237,2.9265159738186752
256.46153846153845,24.826766206866637,8.586677305527532,3.5182642450154336
