Wavelength(nm),Δε_Gaussian,Δε_Lorentzian,Δε_Voigt
205.0,-116.1744656685917,-72.11592716497344,-82.11909375275734
205.48494983277592,-128.92406890497574,-78.72643731874601,-86.076158435881
205.96989966555182,-141.96701049699914,-85.97590908379478,-89.92678257758476
206.45484949832775,-155.10447192460842,-93.93237633280073,-93.62589757520043
206.93979933110364,-168.11188886597952,-102.64718424379427,-97.12711989687992
207.42474916387962,-180.74395615573184,-112.12914684608504,-100.38364529214694
207.90969899665552,-192.7411459897225,-122.31670830330002,-103.34922904266729
208.39464882943145,-203.83757090074528,-133.0552497948135,-105.97922448169074
208.87959866220737,-213.7699222392153,-144.08421880142444,-108.23164699978243
209.36454849498324,-222.28712175863623,-155.03397838206445,-110.06822690329987
209.84949832775922,-229.16024630781743,-165.4291332023888,-111.45541211740412
210.33444816053506,-234.19223088199504,-174.69682683704892,-112.36528107945935
210.81939799331107,-237.22682940187536,-182.1848073821389,-112.77632741674904
211.30434782608688,-238.1563196466599,-187.20045574399848,-112.67408120530263
211.7892976588629,-236.9274803873231,-189.08205709396663,-112.0515367096696
212.27424749163882,-233.5454438286376,-187.30322294340004,-110.90936333373834
212.7591973244147,-228.0751310691553,-181.59276060563985,-109.25588478440366
213.24414715719064,-220.64010597537515,-172.03492274716172,-107.10682077862417
213.72909698996656,-211.4188251305151,-159.1108074544941,-104.48479554888198
214.21404682274246,-200.63840849874626,-143.65649184230372,-101.4186274121433
214.69899665551839,-188.56619677830696,-126.74138575088631,-97.9424232362539
215.1839464882943,-175.49948713851893,-109.49745554424474,-94.09451025558377
215.6688963210702,-161.75394044865743,-92.9444709818709,-89.91624489481708
216.15384615384613,-147.65122351271694,-77.85461270719159,-85.45074367555829
216.63879598662206,-133.5064850530686,-64.68483712684181,-80.74158462715869
217.12374581939804,-119.61626286783476,-53.58341070016255,-75.83152874216952
217.60869565217388,-106.24738314824104,-44.45536929772079,-70.76130987595961
218.0936454849499,-93.62734533995047,-37.05782748076036,-65.56853818265043
218.5785953177257,-81.93659316446843,-31.094402537502354,-60.28675691477415
219.0635451505017,-71.30296187906411,-26.286966476112344,-54.94468550022409
219.54849498327755,-61.798471618936425,-22.416293220106585,-49.56567363185466
220.03344481605353,-53.43851476892711,-19.334360833665553,-44.167382097558196
220.51839464882937,-46.18336911820313,-16.95669233357917,-38.7616966993909
221.00334448160535,-39.94186425907025,-15.24356269677889,-33.354872312108334
221.48829431438128,-34.57694101509115,-14.176671551658078,-27.94789533735624
221.9732441471572,-29.91277571999086,-13.735410341998577,-22.53704489178619
222.45819397993313,-25.743094431861756,-13.875257017621031,-17.114626330324384
222.94314381270902,-21.84027676344654,-14.510004334731121,-11.669845376047817
223.42809364548495,-17.96484390188883,-15.498927024889406,-6.189787348176981
223.91304347826087,-13.87493870270407,-16.6393376216037,-0.6604638077305026
224.39799331103677,-9.335435048590249,-17.664484898514964,4.932111645557814
224.88294314381267,-4.126356240087699,-18.24688663895977,10.60085578561406
225.36789297658862,1.9496648140389536,-18.00819364942573,16.356591500323457
225.85284280936452,9.061090279218828,-16.538133052548304,22.207098604759867
226.33779264214053,17.342488352803322,-13.425871229787958,28.156267206232183
226.82274247491637,26.890924756092073,-8.305897630430543,34.20337620095179
227.30769230769235,37.763742847912035,-0.9163624516296034,40.34251421590046
227.79264214046816,49.977678104886344,8.838838426400118,46.56215493472389
228.27759197324417,63.50919703422977,20.839665396471695,52.84489350224647
228.76254180602,78.29590428475849,34.72964579092953,59.167345797339706
229.24749163879602,94.23882724973407,49.940015714945616,65.50020796816338
229.73244147157192,111.20536679613507,65.76104943056588,71.80846986131952
230.21739130434784,129.03269721028025,81.44800342664107,78.05177292163621
230.70234113712377,147.53140842628633,96.33638499965069,84.18490081564444
231.18729096989966,166.48920844715164,109.93710470842412,90.15838941352656
231.6722408026756,185.67454177363,121.98893840075002,95.91924178118695
232.1571906354515,204.84002768228802,132.460792333466,101.41173337872335
232.6421404682274,223.72567639654935,141.5123866374469,106.5782925996322
233.12709030100334,242.06189687536434,149.43177599308297,111.36044196707095
233.61204013377926,259.57236200700225,156.56865505329142,115.69978557799658
234.09698996655516,275.97684037427416,163.27623862890496,119.539028613025
234.58193979933108,290.9941338801353,169.86678771170028,122.82301479365465
235.066889632107,304.3452737628496,176.5804351774864,125.49976748850344
235.551839464883,315.757121600077,183.56490172678224,127.52151970935326
236.03678929765883,324.966496141378,190.8639567769121,128.84571750740298
236.5217391304348,331.72490233809987,198.4133928764518,129.43598034060318
237.00668896321065,335.80387864962796,206.04356190448416,129.26300094048725
237.49163879598666,337.00090708549095,213.48676980472408,128.30536620563188
237.9765886287625,335.1457532556326,220.3865990498852,126.55027985977404
238.46153846153848,330.10702752416455,226.30572170710846,123.99416721903421
238.9464882943144,321.79869004422613,230.73017843379773,120.64314259453982
239.4314381270903,310.18616852794116,233.0718452965609,116.51332077369513
239.91638795986623,295.2917237223784,232.67595464276027,111.63095579909412
240.40133779264215,277.1986879685009,228.84477382060248,106.03239297275157
240.88628762541805,256.05421936664123,220.88888041161528,99.76382366890293
241.37123745819397,232.0702583615232,208.2115482126377,92.88083708908509
241.8561872909699,205.5224432638178,190.41959689929698,85.44776841911434
242.3411371237458,176.74683258144753,167.4393784880236,77.53684876599776
242.82608695652172,146.1343895130094,139.60620405419823,69.22716852618494
243.31103678929765,114.1233006758143,107.69607452132153,60.60347218569723
243.79598662207366,81.18931939269847,72.88202907829165,51.754808673488895
244.28093645484947,47.834435700199194,36.6190089286996,42.77306697159362
244.76588628762545,14.574273092961798,0.48179179012275325,33.75143143248952
245.2508361204013,-18.07531074221643,-34.00800680485086,24.78279490169327
245.7357859531773,-49.611890516996525,-65.53112188978795,15.958170077659625
246.22073578595314,-79.55985633052532,-93.07290931439822,7.365140411508253
246.70568561872915,-107.48297043984475,-115.9713381506149,-0.9136088204429393
247.19063545150496,-132.9955933231518,-133.9164409079404,-8.80164084527791
247.67558528428094,-155.77213977949603,-146.91361377340115,-16.22996435977028
248.16053511705687,-175.55441369417107,-155.22396866118083,-23.138047333538964
248.6454849498328,-192.15657482793756,-159.2931937110167,-29.474623890615327
249.1304347826087,-205.46760585083092,-159.6788391771646,-35.19827736145575
249.6153846153846,-215.45126573823057,-156.98492256313156,-40.27778994937266
250.10033444816054,-222.14362960042538,-151.8108748658685,-44.69225698445858
250.58528428093643,-225.64841864799433,-144.71823354443382,-48.43097112085589
251.07023411371236,-226.1304119271056,-136.21392931981782,-51.49308876425051
251.55518394648828,-223.80729962171526,-126.74540428196742,-53.88709722392868
252.04013377926418,-218.94038354032298,-116.70159957912847,-55.630106342305226
252.5250836120401,-211.8245528723181,-106.41510788371949,-56.74699249501448
253.01003344481612,-202.77796291246514,-96.16331708475467,-57.269425768542526
253.49498327759193,-192.13182306509475,-86.16871277342457,-57.23481276529993
253.97993311036794,-180.22066101929278,-76.59975188119037,-56.685187874774755
254.46488294314378,-167.3733763167358,-67.57374964602228,-55.66608505681546
254.9498327759198,-153.90533288834092,-59.16244509957665,-54.22542033022762
255.4347826086956,-140.11167094994946,-51.399896750330655,-52.41241240590485
255.91973244147158,-126.26194821315013,-44.291589159108725,-50.27656543475139
256.40468227424753,-112.59615257347625,-37.82335806316401,-47.86673385801505
256.88963210702343,-99.32206656685054,-31.968965266490226,-45.230285056468304
257.3745819397993,-86.61391047599992,-26.69568167960999,-42.412371093610375
257.8595317725753,-74.61214775135248,-21.967810646769408,-39.45531651956204
258.3444816053512,-63.424304301410835,-17.748503449563167,-36.39812510647159
258.8294314381271,-53.12663236053393,-14.000403601568207,-33.27610465501411
259.314381270903,-43.766439547416134,-10.685643807053962,-30.120605745729943
259.7993311036789,-35.36490333838732,-7.7656162851475665,-26.95886757723038
260.2842809364548,-27.92019905651341,-5.200843497203603,-23.81396187297521
260.7692307692308,-21.410783937006862,-2.9512153912876777,-20.70482425768171
261.25418060200667,-15.798699085725943,-0.9767683375156975,-17.64636148612262
261.73913043478257,-11.032773437288713,0.7610104128943738,-14.649622412610245
262.2240802675586,-7.051637504996034,2.297632847357434,-11.722020563927982
262.7090301003344,-3.786478361935801,3.664288868162199,-8.867596555504576
263.1939799331104,-1.1634897210694137,4.8872059523636535,-6.0873092971900125
263.6789297658862,0.8940087084701022,5.987892793689983,-3.379345895793598
264.1638795986622,2.4637908380414593,6.9841343984366695,-0.7394413027323915
264.64882943143806,3.623276548629623,7.891372109657334,1.838799992503568
265.13377926421407,4.448399234493073,8.724072885032808,4.36358662118528
265.61872909699,5.012762804467857,9.496838307338162,6.84463244843053
266.1036789297659,5.38705705143069,10.225208191741686,9.29286199589412
266.5886287625418,5.638697427562179,10.9262552646695,11.72013186733286
267.0735785953177,5.83165443229671,11.619084513873467,14.138969818500613
267.55852842809367,6.026438561525975,12.325259170227028,16.562332188542573
268.04347826086956,6.280208613007794,13.069048137495873,19.003379623061903
268.5284280936455,6.646973656173894,13.877317724210213,21.47527037285816
269.0133779264214,7.177861768291617,14.778934720133208,23.990969945534005
269.4983277591973,7.921431393889241,15.803699333985177,26.563075514563682
269.9832775919732,8.924003657950804,16.98100009799562,29.20365324427484
270.46822742474916,10.229995994458381,18.338466877072307,31.924086560264815
270.95317725752506,11.882238960696498,19.900838578240336,34.73493337301268
271.43812709030107,13.92225909224699,21.68911117110393,37.645790337731995
271.9230769230769,16.39051118215173,23.71990808303151,40.665162395916646
272.4080267558529,19.326543569153188,26.005007117491065,43.8003360840837
272.8929765886287,22.769080071245398,28.551054191438467,47.057255403810665
273.3779264214047,26.756002313043176,31.359597712239466,50.44039941548305
273.86287625418055,31.324216598160344,34.427584675821606,53.952661137302265
274.34782608695656,36.509390402320165,37.74833842087583,57.59522779182246
274.83277591973246,42.345545225788264,41.3128534378641,61.367462934563115
275.3177257525084,48.864495129833585,45.11111529988583,65.26679151198557
275.8026755852843,56.095123928913004,49.13317904297665,69.28858941685917
276.2876254180602,64.06249879431346,53.369921005993326,73.42607962370096
276.7725752508361,72.78682394929693,57.81362174285842,77.67023747997865
277.25752508361205,82.28224512193052,62.45870144679583,82.00970818289409
277.74247491638795,92.555523305318,67.30291165565286,86.43073986855337
278.2274247491639,103.604604905181,72.34907879762865,90.91713606097618
278.7123745819398,115.41712419973697,77.60718371771358,95.45023145348641
279.1973244147157,127.96888279344151,83.09628503082202,100.00889510585642
279.6822742474916,141.22235895529747,88.84567724026004,104.56956511994639
280.16722408026754,155.12530689911685,94.89477261752816,109.10631868974475
280.6521739130435,169.60951168072617,101.29147382049659,113.5909810972387
281.1371237458194,184.5897689649037,108.08915598830633,117.99327673645779
281.62207357859535,199.96316000714813,115.34267446147531,122.28102459239477
282.1070234113712,215.6086904318035,123.10395831702536,126.42037978352477
282.5919732441472,231.38735650144454,131.41770089319715,130.37612180674756
283.07692307692304,247.14269442466488,140.3174407253235,134.11198901912783
283.561872909699,262.7018568518524,149.82201441628635,137.59105767578282
284.04682274247494,277.87724623574314,159.9320579300659,140.77616254813614
284.53177257525084,292.4687175296366,170.6260353853746,143.6303548078029
285.0167224080268,306.2663432713422,181.85526157157327,146.1173915196396
285.5016722408027,319.05371311944907,193.53759079596202,148.20224978776918
285.9866220735786,330.61171816586653,205.5498505086896,149.85165738740469
286.4715719063545,340.7227487408516,217.7196289432749,151.03463064020443
286.95652173913044,349.1752139111538,229.81757133776784,151.7230093973538
287.44147157190633,355.7682724219766,241.5517864334621,151.8919783247555
287.9264214046823,360.3166493898301,252.5662278877238,151.52056327550176
288.4113712374582,362.65540147383507,262.4449380681559,150.592091415917
288.8963210702341,362.6444862640954,270.7237733204974,149.09460396396332
289.38127090301,360.1729897785545,276.9105965097964,147.02121091370066
