Wavelength(nm),Δε_Gaussian,Δε_Lorentzian,Δε_Voigt
261.19732441471575,6.694358817059633,12.41477988927873,19.927754918766233
261.5919732441472,7.437874902363311,12.590991734784184,20.49362971871047
261.98662207357864,8.299835329480027,12.775127769698427,21.091053336229436
262.3812709030101,9.28504630154466,12.971124331574199,21.71978797372719
262.7759197324415,10.398172976404274,13.183531736960902,22.379457437623334
263.1705685618729,11.643640582930688,13.417564072592675,23.069541579363527
263.5652173913044,13.025530257855165,13.679179785512416,23.78937087922183
263.9598662207358,14.547471038304618,13.975180811514315,24.53812129818581
264.35451505016727,16.212529580430807,14.313309637602487,25.31480952719338
264.74916387959865,18.023099292134848,14.702319622711087,26.118288765038706
265.1438127090301,19.980790664465747,15.151995426447131,26.947245156293004
265.53846153846155,22.086324658597555,15.67310720905868,27.800195018533337
265.933110367893,24.339431050414156,16.27729250608725,28.675482984001313
266.32775919732444,26.738753650084025,16.976870526836198,29.57128117452122
266.72240802675583,29.281764297466978,17.784602191159536,30.4855895201115
267.1170568561873,31.964687484169747,18.713413454420984,31.416237321294368
267.5117056856187,34.782437368548024,19.776098771915265,32.360886142725406
267.90635451505017,37.72856883062179,20.985016884645002,33.31703411155529
268.3010033444816,40.795244060075575,22.351784592942902,34.2820216780703
268.695652173913,43.97321598336965,23.88696832110417,35.253038878800275
269.09030100334445,47.25182961735935,25.599770046768043,36.22713412368155
269.4849498327759,50.619042189324155,27.497704372132965,37.20122450923918
269.87959866220734,54.06146259031313,29.58626656249706,38.172107639395115
270.2742474916388,57.564410434284746,31.86859561727797,39.13647491470581
270.6688963210702,61.11199468438284,34.345139854602614,40.09092622988211
271.0635451505016,64.68721148511257,37.01333351763199,41.03198599867949
271.45819397993307,68.27206051096444,39.867291048167246,41.95612040498661
271.8528428093645,71.84767881428822,42.89752168880609,42.85975575950915
272.24749163879596,75.39449083433851,46.09066274895238,43.73929782317058
272.64214046822735,78.89237292189696,49.4292273920092,44.591151941543046
273.0367892976588,82.3208304461641,52.89136405214567,45.41174381956297
273.43143812709025,85.65918528898256,56.45063055435283,46.197540752772206
273.8260869565217,88.88677130182735,60.07579649464531,46.945073120568914
274.22073578595314,91.98313510881184,63.73070111381937,47.65095593869767
274.6153846153845,94.92823948901317,67.3742086214586,48.311910262603064
275.010033444816,97.70266646777043,70.96031613081108,48.92478423046206
275.4046822742475,100.28781719238786,74.43847842117196,49.48657353478596
275.7993311036789,102.6661056650828,77.75421620150429,49.994441114474995
276.19397993311037,104.82114345617424,80.85006827994239,50.445735865125016
276.5886287625418,106.73791262340688,83.66693139087226,50.838010174159116
276.9832775919732,108.40292421785962,86.14580346134768,51.169036098886416
277.37792642140465,109.80435996082369,88.22990702393143,51.43682001973353
277.7725752508361,110.93219492601106,89.86712120154347,51.63961561743437
278.16722408026754,111.7782993530902,91.01259727835053,51.77593504169093
278.56187290969905,112.33651804648788,91.63138078472547,51.84455815942224
278.9565217391305,112.60272617147798,91.70082075560886,51.84453979292673
279.35117056856194,112.57486064090459,91.2125238578826,51.77521488172105
279.74581939799333,112.2529266830207,90.17361618566841,51.636201526161216
280.1404682274248,111.63897958605845,88.60711455525093,51.42740189579873
280.5351170568562,110.73708202024793,86.55128287109322,51.14900101040886
280.92976588628767,109.55323773504037,84.05795168425246,50.801463426359206
281.3244147157191,108.09530281040959,81.18989752718677,50.385527885090426
281.7190635451505,106.37287599878307,78.01749455051849,49.902200003583864
282.11371237458195,104.39717002142181,74.61494379883682,49.352743108462626
282.5083612040134,102.18086597363346,71.05643706072759,48.73866733546406
282.90301003344484,99.73795324159849,67.41261184173632,48.06171713418346
283.2976588628763,97.0835575353276,63.747601446653775,47.32385733392127
283.6923076923077,94.23375979386299,60.11689024737293,46.527257939991095
284.0869565217391,91.20540881797565,56.56606805219473,45.67427784078392
284.4816053511706,88.01593053108024,53.13046136430779,44.76744761409536
284.876254180602,84.68313676089093,49.83552301539781,43.80945162666198
285.27090301003346,81.22503637358844,46.697798110732066,42.80310962346508
285.66555183946485,77.65965148120587,43.72625761806249,41.75135800318947
286.0602006688963,74.00484128481692,40.923797540772775,40.65723097332118
286.45484949832775,70.27813591511426,38.28873245213853,39.52384177286013
286.8494983277592,66.49658239311853,35.81615630101492,38.3543641426553
287.24414715719064,62.67660456272798,33.49909076217817,37.1520142131452
287.63879598662203,58.83387854981789,31.329384493010856,35.92003296701628
288.0334448160535,54.983224986250775,29.29836105904684,34.66166942025319
288.4280936454849,51.13851890821592,27.397237356607928,33.38016464950099
288.82274247491637,47.31261790369204,25.61734847573497,32.07873677691045
289.2173913043478,43.517308750237625,23.950220743767478,30.760567005981695
289.6120401337792,39.76327245828335,22.387534406780134,29.42878678367862
290.00668896321065,36.06006732273847,20.92101341572326,28.08646614557766
290.4013377926421,32.4161292926329,19.542274257096512,26.736603282322836
290.79598662207354,28.838788699689562,18.242660414586975,25.382115347508982
291.190635451505,25.334302146443736,17.013084925321166,24.02583050955546
291.5852842809364,21.90789814632114,15.843900901065554,22.670481233445788
291.9799331103678,18.563834934657994,14.72481838538196,21.3186987626085
292.37458193979927,15.305468732884629,13.644884523036362,19.973008756914073
292.7692307692307,12.135330649024235,12.592541511801514,18.635828029936775
293.1638795986622,9.055210336520375,11.555772161441215,17.309462317410475
293.55852842809367,6.066244509632428,10.522335659844856,15.996104999313085
293.95317725752506,3.169008425934983,9.480086747646501,14.697836690303799
294.3478260869565,0.3636084928933512,8.417361193600495,13.416625607361908
294.74247491638795,-2.35022576651454,7.323401089276179,12.154328619429858
295.1371237458194,-4.973052047607826,6.188786967380156,10.912692881624618
295.5317725752509,-7.505629424088199,5.005841517381715,9.69335795608961
295.92642140468234,-9.948837708293738,3.7689721999139976,8.497858322733956
296.3210702341138,-12.30360321522491,2.4749267228934344,7.327626185827513
296.7157190635452,-14.57083195041989,1.1229446236466187,6.183994486569634
297.1103678929766,-16.751351049144997,-0.2852018094327243,5.068200037164947
297.5050167224081,-18.845859096726432,-1.7452750734735067,3.981386698464638
297.8996655518395,-20.854885761140693,-3.250739383754641,2.9246085306881717
298.29431438127096,-22.77876097293305,-4.79301345484144,1.8988328549459674
298.68896321070235,-24.61759369761446,-6.361793037182133,0.9049431720504215
299.0836120401338,-26.37126016504822,-7.945425710597385,-0.056258105749482284
299.47826086956525,-28.03940125176195,-9.531319403505229,-0.9840471451366275
299.8729096989967,-29.621428558009015,-11.106365024630545,-1.8777764298670456
300.26755852842814,-31.116538583732357,-12.657352520726157,-2.7368727631437895
300.66220735785953,-32.52373428791871,-14.171359093506103,-3.5608355417817084
301.056856187291,-33.841853215304795,-15.636088930525839,-4.349235301265922
301.4515050167224,-35.06960129372571,-17.040146293869135,-5.101712522922411
301.84615384615387,-36.2055913448974,-18.37322853643752,-5.817976687219846
302.2408026755853,-37.24838531102945,-19.626232479015385,-6.497805550796392
302.6354515050167,-38.19653917895272,-20.79127596271633,-7.141044619225145
303.03010033444815,-39.04864958167341,-21.861645229579356,-7.747606782855041
303.4247491638796,-39.80340107339601,-22.831686763185502,-8.317472079323348
303.81939799331104,-40.45961310681491,-23.696668025605028,-8.850687543549558
304.2140468227425,-41.016285789364495,-24.452634108258174,-9.347367104188589
304.6086956521739,-41.472643556469684,-25.096286114863368,-9.807691484626378
305.0033444816053,-41.82817597287738,-25.62490218271491,-10.231908066612826
305.39799331103677,-42.082674955967775,-26.036314135783925,-10.6203306754961
305.7926421404682,-42.23626780563046,-26.328943099854023,-10.973339247696353
306.18729096989966,-42.289445521874725,-26.501887573722524,-11.29137934346025
306.58193979933105,-42.24308599189906,-26.555049063883448,-11.574961470999147
306.9765886287625,-42.09847173098788,-26.489274814673042,-11.824660191741815
307.37123745819395,-41.85730196451932,-26.30649522883287,-12.041112980545034
307.7658862876254,-41.52169893985498,-26.00983538335015,-12.225018819201555
308.16053511705684,-41.09420845535394,-25.60368494818526,-12.377136506373782
308.5551839464882,-40.57779468776756,-25.093717524489577,-12.498282672069111
308.9498327759197,-39.97582948754091,-24.486857317510403,-12.589329489859669
309.3444816053511,-39.29207639295112,-23.79119662236943,-12.651202085153622
309.73913043478257,-38.53066968761174,-23.01587082570313,-12.68487564285433
310.133779264214,-37.69608889088886,-22.170898330911406,-12.69137222261717
310.5284280936454,-36.793129126639684,-21.266991677877844,-12.671757294564747
310.9230769230769,-35.82686786197445,-20.315344423109398,-12.627136012674539
311.31772575250835,-34.80262854424614,-19.327397446073903,-12.55864924705297
311.7123745819398,-33.72594169110979,-18.31458917799779,-12.467469399911772
312.10702341137124,-32.602504005379416,-17.288096912128346,-12.354796033215234
312.5016722408027,-31.438136093778738,-16.258580075887046,-12.221851338648824
312.8963210702341,-30.238739366928858,-15.235939773969589,-12.06987548273811
313.2909698996656,-29.010252687539296,-14.229110636273463,-11.900121861618153
313.68561872909703,-27.75860931539132,-13.245900078667248,-11.713852301099811
314.0802675585285,-26.48969467202295,-12.292886349908288,-11.512332238316898
314.4749163879599,-25.209305415838486,-11.375380845501152,-11.296825921364782
314.86956521739137,-23.923110280498197,-10.497453323667834,-11.068591662985634
315.26421404682276,-22.63661308679428,-9.662012217470062,-10.8288771835322
315.6588628762542,-21.355118291687997,-8.870927326986328,-10.578915077188764
316.05351170568565,-20.08369938869343,-8.12517944756627,-10.319918433776278
316.4481605351171,-18.82717042225802,-7.425021061103804,-10.05307664645519
316.84280936454854,-17.59006082610545,-6.770133764308069,-9.779551433312061
317.23745819397993,-16.376593742530382,-6.159771047286238,-9.500473098215188
317.6321070234114,-15.190667927186304,-5.59287870696727,-9.216937053497777
318.0267558528428,-14.035843292746806,-5.068188984809215,-8.930000624023487
318.4214046822743,-12.915330095642148,-4.584287995025364,-8.64068014905435
318.8160535117057,-11.831981723501887,-4.13965885044505,-8.349948395121805
319.2107023411371,-10.78829099751641,-3.732704927828431,-8.058732289846093
319.60535117056855,-9.786389864127683,-3.3617588825756624,-7.7679109833978295
320.0,-8.828052314653286,-3.0250833501475007,-7.47831424109244
