Wavelength(nm),Δε_Gaussian,Δε_Lorentzian,Δε_Voigt
202.0,-23.330696314116583,-11.08661785714167,-9.841589516459752
202.39464882943145,-24.77587522290037,-11.893458548122803,-10.010168487039216
202.78929765886286,-26.189588430673982,-12.751359213024319,-10.144686879526
203.1839464882943,-27.55377565989103,-13.659773768290393,-10.241286175769572
203.57859531772576,-28.84930584135889,-14.614860773698787,-10.29611558708328
203.9732441471572,-30.056193880494277,-15.608442349263463,-10.305373928771266
204.36789297658862,-31.153849841223664,-16.62727844159915,-10.265353797061316
204.76254180602007,-32.12135674831357,-17.65278333558557,-10.17248750911941
205.1571906354515,-32.93777220487665,-18.661213181593247,-10.023394205646305
205.55183946488296,-33.58244812929971,-19.62426529169252,-9.81492746456363
205.94648829431438,-34.03536217457988,-20.50997752755964,-9.544222735158984
206.34113712374582,-34.2774538379042,-21.283809244117688,-9.208743876150931
206.73578595317727,-34.29095792730913,-21.909820698606957,-8.806328069464938
207.1304347826087,-34.05972794496594,-22.35192846662806,-8.33522838469577
207.52508361204013,-33.56954208281151,-22.57526976908256,-7.794153287451306
207.91973244147158,-32.808384905019096,-22.54772601170407,-7.182302417766035
208.31438127090303,-31.766698401404064,-22.24161907652019,-6.499398011840945
208.70903010033447,-30.437596913899217,-21.635513860420495,-5.745711400391819
209.10367892976586,-28.817041432607027,-20.715967929210308,-4.9220840883851045
209.4983277591973,-26.903969888227685,-19.478997508226634,-4.029943002088954
209.89297658862876,-24.700381287105014,-17.93100278699949,-3.0713095781104762
210.2876254180602,-22.211372792860747,-16.088927090855957,-2.0488024631786748
210.68227424749165,-19.445130102269598,-13.979513933892768,-0.9656336905430197
211.0769230769231,-16.412872641474703,-11.637658851112613,0.17440170334627178
211.47157190635454,-13.128756174502135,-9.104000308792411,1.3669425619893405
211.86622073578593,-9.609736328240771,-6.422020377262949,2.6070848393636132
212.26086956521738,-5.8753972639053424,-3.635002536861382,3.8894109383287
212.65551839464882,-1.9477502418779697,-0.7832094389987607,5.208024837454105
213.05016722408027,2.1489928767921156,2.098396826515317,6.556592615188979
213.44481605351172,6.3886660729003495,4.98165179045234,7.928387917866891
213.83946488294316,10.74341056903869,7.8457744714191024,9.316341865335167
214.23411371237458,15.183946519759465,10.677043457803414,10.713096845160667
214.62876254180603,19.67985079929764,13.46769814620983,12.111063613229849
215.02341137123744,24.199837285244836,16.21431487720623,13.502481094649667
215.4180602006689,28.712036700438095,18.915977457802985,14.879478263481346
215.81270903010034,33.18427376580434,21.572565850949,16.234137472114305
216.20735785953178,37.58434008809475,24.18342059385338,17.55855860004717
216.6020066889632,41.88026181514222,26.746517857314295,18.84492339645667
216.99665551839465,46.04056159962773,29.25814127237649,20.085559400235663
217.3913043478261,50.03451478966659,31.712900603848617,21.273002834265775
217.78595317725754,53.832399989191586,34.103861823197875,22.40005988682611
218.18060200668896,57.4057441914168,36.42254506693482,23.45986581165438
218.5752508361204,60.72756258359335,38.65862379470087,24.445941298929693
218.96989966555185,63.772592860225174,40.79930227922701,25.352245592205353
219.36454849498327,66.51752348423803,42.828516712688945,26.17322585117591
219.7591973244147,68.94121482927277,44.726240770744305,26.903862287392045
220.15384615384616,71.02491155641312,46.46822747697809,27.539708630097
220.5484949832776,72.75244396542561,48.02645912863691,28.076927512805
220.94314381270905,74.11041545701102,49.370416612395395,28.512320408705286
221.33779264214047,75.08837269223078,50.469064281086965,28.843351785086483
221.73244147157192,75.67895457990802,51.293242124152016,29.068167194304927
222.12709030100336,75.87801590014584,51.81802690480907,29.185605071814923
222.52173913043475,75.68472121387902,52.02460926827585,29.195202070720196
222.9163879598662,75.10160473865233,51.901339596896534,29.097191827225487
223.31103678929765,74.13459210478936,51.44379008190894,28.892497122061783
223.7056856187291,72.79298034926175,50.65390882043215,28.582715478903065
224.10033444816054,71.08937315238798,49.538544783413826,28.170098321183335
224.49498327759198,69.03956916059792,48.10775477292466,27.6575238924326
224.88963210702343,66.6624022433179,46.37334034458426,27.048464230894556
225.28428093645482,63.97953367174739,44.3479992482353,26.34694657510683
225.67892976588627,61.0151974433265,42.04532452974856,25.55750966147901
226.0735785953177,57.795901264306366,39.48067431846607,24.685155455684818
226.46822742474916,54.350086997036165,36.67271218959725,23.73529693483073
226.8628762541806,50.70775563016058,33.645236858768044,22.713702604781734
227.25752508361205,46.90006299135039,30.428829602156767,21.626438494710087
227.6521739130435,42.95889344869974,27.061872404553387,20.479808417017267
228.04682274247494,38.91641969818948,23.590618235481234,19.280293313613434
228.44147157190633,34.804657376386686,20.068184398840124,18.03449052776529
228.83612040133778,30.655023642977145,16.5525342235573,16.749053843315863
229.23076923076923,26.497909028245303,13.103664236741558,15.430635119421511
229.62541806020067,22.362271726638806,9.780302149880994,14.085828318822625
230.0200668896321,18.275263138738985,6.636453058033157,12.721116681322663
230.41471571906354,14.261892828974743,3.718131254503403,11.342823732265032
230.80936454849498,10.344740192663105,1.06060304830717,9.957068739513403
231.20401337792643,6.543719038594862,-1.3135580408860463,8.569727143277655
231.59866220735785,2.8759000244941872,-3.3953584382318582,7.186396383018316
231.9933110367893,-0.6446055301903889,-5.189079497578831,5.8123674368254195
232.38795986622074,-4.006698444773471,-6.710812077569428,4.452602273612975
232.7826086956522,-7.202280654601513,-7.986050706621851,3.1117172998747815
