Wavelength(nm),Δε_Gaussian,Δε_Lorentzian,Δε_Voigt
202.0,45.17248742797542,28.990515891854987,21.758293871555292
202.39464882943142,46.577730020226404,30.089676407738978,22.007124242195786
202.7892976588629,47.865225017767244,31.105144204145613,22.212813662195217
203.18394648829428,49.0206766341282,32.02557723037071,22.372857551100655
203.57859531772576,50.03028139718052,32.842677862094284,22.48493167030091
203.97324414715717,50.88090707432629,33.55097171156611,22.54691718850849
204.36789297658862,51.56027258593344,34.1471942932573,22.556924586030238
204.76254180602007,52.05712650990565,34.62942703968857,22.513316059385172
205.15719063545149,52.361421639957655,34.996165187812196,22.41472609264847
205.55183946488296,52.46448293958673,35.24549453564842,22.260079871816473
205.94648829431435,52.35916613763792,35.37451039194388,22.048609233636668
206.34113712374582,52.04000414528662,35.37904657301049,21.779865860789382
206.73578595317724,51.50333844445716,35.25371260303326,21.453731461029477
207.1304347826087,50.747432610897135,34.99217844974172,21.070424698793317
207.52508361204013,49.772565198245985,34.58760926555166,20.63050468365971
207.91973244147155,48.581099329230206,34.033143166065145,20.13487086062539
208.31438127090303,47.17752652273931,33.322321213593426,19.584759192032088
208.70903010033442,45.568482536085504,32.449411706880994,18.981734569655604
209.1036789297659,43.762733323801704,31.409608710728044,18.327679447342305
209.4983277591973,41.77112960948756,30.199118003368678,17.624778738946933
209.89297658862876,39.606529034641234,28.815168744638452,16.875501082377077
210.2876254180602,37.28368538459137,27.25600770494351,16.082576627405498
210.68227424749165,34.819104989984154,25.520947122793945,15.248971561579635
211.0769230769231,32.23087105315723,23.610545995782793,14.37785964402613
211.47157190635448,29.53843733933319,21.527002150436296,13.47259107011874
211.86622073578596,26.762393387232304,19.274811097873467,12.536659039769287
212.26086956521738,23.924204114081714,16.861702201649717,11.573664447401693
212.65551839464882,21.045927395679374,14.299794248375127,10.587279151420956
213.05016722408027,18.14991387121459,11.60683102423135,9.58120831418191
213.44481605351172,15.258493832238763,8.807281436681782,8.559152329170763
213.83946488294316,12.393656582971499,5.933042067210352,7.5247688695409805
214.23411371237455,9.576728083361397,3.0234859953683335,6.481635600620738
